T nFsrh nFBsrh dnsrh nF nFB dn
290 1.146643026E+00 1.128306297E+00 1.833672900E-02 1.146620216E+00 1.128283140E+00 1.833707600E-02
295 1.141950101E+00 1.133528700E+00 8.421401000E-03 1.141839016E+00 1.133496685E+00 8.342331000E-03
300 1.120542665E+00 1.138336057E+00 -1.779339200E-02 1.120515755E+00 1.138294972E+00 -1.777921700E-02
305 1.105290730E+00 1.142199086E+00 -3.690835600E-02 1.105264990E+00 1.142147153E+00 -3.688216300E-02
310 1.084547849E+00 1.144006600E+00 -5.945875100E-02 1.084520151E+00 1.143941207E+00 -5.942105600E-02
315 1.056713615E+00 1.116676587E+00 -5.996297200E-02 1.057720889E+00 1.116564565E+00 -5.884367600E-02
320 1.009179361E+00 1.092371473E+00 -8.319211200E-02 1.009219734E+00 1.092319862E+00 -8.310012800E-02
325 1.007600540E+00 1.052106059E+00 -4.450551900E-02 1.007609678E+00 1.055138739E+00 -4.752906100E-02
330 1.007962381E+00 1.010916862E+00 -2.954481000E-03 1.007945242E+00 1.010955424E+00 -3.010182000E-03
335 1.009694701E+00 1.009577179E+00 1.175220000E-04 1.009673807E+00 1.009531808E+00 1.419990000E-04
340 1.015939040E+00 1.011532873E+00 4.406167000E-03 1.015906116E+00 1.011478612E+00 4.427504000E-03
