T nFsrh nFBsrh dnsrh nF nFB dn
290 1.150485949E+00 1.13032172E+00 2.016422900E-02 1.150484776E+00 1.12992796E+00 2.055681600E-02
295 1.154849657E+00 1.135579721E+00 1.926993600E-02 1.154847939E+00 1.135578082E+00 1.926985700E-02
300 1.157456983E+00 1.140932138E+00 1.652484500E-02 1.157454664E+00 1.140929883E+00 1.652478100E-02
305 1.142318152E+00 1.145253245E+00 -2.935093000E-03 1.142315832E+00 1.145250107E+00 -2.934275000E-03
310 1.117776069E+00 1.148011702E+00 -3.023563300E-02 1.117770414E+00 1.148007221E+00 -3.023680700E-02
315 1.102720421E+00 1.132286127E+00 -2.956570600E-02 1.102718450E+00 1.132271470E+00 -2.955302000E-02
320 1.081230800E+00 1.102086549E+00 -2.085574900E-02 1.081223818E+00 1.102071690E+00 -2.084787200E-02
325 1.015810286E+00 1.075309546E+00 -5.949926000E-02 1.015684799E+00 1.075307047E+00 -5.962224800E-02
330 1.014371435E+00 1.051203660E+00 -3.683222500E-02 1.014367738E+00 1.051191541E+00 -3.682380300E-02
335 1.013663320E+00 1.015714227E+00 -2.050907000E-03 1.013660317E+00 1.015707666E+00 -2.047349000E-03
340 1.015716516E+00 1.014719542E+00 9.969740000E-04 1.015713570E+00 1.014714288E+00 9.992820000E-04
