Ew Nt
4.5016997E-1 -3.0811037E+14
4.4743102E-1 -1.9960329E+14
4.4469204E-1 -1.3640736E+14
4.4195306E-1 -1.0094386E+14
4.3921409E-1 -6.9802890E+13
4.3647512E-1 -2.6418591E+13
4.3373614E-1 3.1923550E+13
4.3099718E-1 9.6066873E+13
4.2825820E-1 1.5273706E+14
4.2551924E-1 1.9166077E+14
4.2278026E-1 2.0868438E+14
4.2004129E-1 2.0525604E+14
4.1730232E-1 1.8631686E+14
4.1456335E-1 1.5879591E+14
4.1182437E-1 1.3116195E+14
4.0908540E-1 1.1212670E+14
4.0634643E-1 1.0717010E+14
4.0360746E-1 1.1518976E+14
4.0086849E-1 1.2919882E+14
3.9812952E-1 1.4150714E+14
3.9539054E-1 1.4911606E+14
3.9265157E-1 1.5480847E+14
3.8991260E-1 1.6370949E+14
3.8717363E-1 1.7893517E+14
3.8443466E-1 1.9974998E+14
3.8169568E-1 2.2270920E+14
3.7895671E-1 2.4407560E+14
3.7621774E-1 2.6183775E+14
3.7347877E-1 2.7667402E+14
3.7073980E-1 2.9176046E+14
3.6800083E-1 3.1148643E+14
3.6526186E-1 3.3954835E+14
3.6252288E-1 3.7741746E+14
3.5978391E-1 4.2411665E+14
3.5704494E-1 4.7736916E+14
3.5430597E-1 5.3520022E+14
3.5156700E-1 5.9686742E+14
3.4882803E-1 6.6266562E+14
3.4608905E-1 7.3301867E+14
3.4335008E-1 8.0765001E+14
3.4061111E-1 8.8536558E+14
3.3787214E-1 9.6440936E+14
3.3513317E-1 1.0429251E+15
3.3239420E-1 1.1190778E+15
3.2965522E-1 1.1908080E+15
3.2691625E-1 1.2555925E+15
3.2417728E-1 1.3106151E+15
3.2143831E-1 1.3533698E+15
3.1869934E-1 1.3823148E+15
3.1596037E-1 1.3971683E+15
3.1322139E-1 1.3987313E+15
3.1048242E-1 1.3884921E+15
3.0774345E-1 1.3682942E+15
3.0500448E-1 1.3401589E+15
3.0226551E-1 1.3061404E+15
2.9952654E-1 1.2680614E+15
2.9678756E-1 1.2270383E+15
2.9404859E-1 1.1826903E+15
2.9130962E-1 1.1319180E+15
2.8857065E-1 1.0674027E+15
2.8583168E-1 9.7675968E+14
2.8309271E-1 8.4416941E+14
2.8035373E-1 6.5599409E+14
2.7761476E-1 4.0926040E+14
2.7487579E-1 2.6864937E+14
