X Y Yfit
7.7000000E+1 6.8800000E+22 6.8625959E+22
8.5000000E+1 6.9000000E+22 6.8649763E+22
9.0000000E+1 6.9300000E+22 6.8681825E+22
9.5000000E+1 6.9300000E+22 6.8736282E+22
1.0000000E+2 6.9300000E+22 6.8823710E+22
1.1000000E+2 6.9700000E+22 6.9153499E+22
1.2000000E+2 7.0500000E+22 6.9808035E+22
1.3000000E+2 7.1200000E+22 7.0950105E+22
1.4000000E+2 7.2300000E+22 7.2744113E+22
1.5000000E+2 7.4300000E+22 7.5323733E+22
1.6000000E+2 7.5400000E+22 7.8752933E+22
1.7000000E+2 8.0300000E+22 8.3044944E+22
1.8000000E+2 8.6100000E+22 8.8153056E+22
1.9000000E+2 9.3800000E+22 9.4005593E+22
2.0000000E+2 1.0170000E+23 1.0052242E+23
2.1000000E+2 1.1000000E+23 1.0758862E+23
2.2000000E+2 1.1870000E+23 1.1512308E+23
2.3000000E+2 1.2740000E+23 1.2306405E+23
2.4000000E+2 1.3480000E+23 1.3130721E+23
2.5000000E+2 1.4250000E+23 1.3982212E+23
2.6000000E+2 1.5000000E+23 1.4852812E+23
2.7000000E+2 1.5700000E+23 1.5735022E+23
2.8000000E+2 1.6270000E+23 1.6638646E+23
2.9000000E+2 1.6760000E+23 1.7542305E+23
