N x
1.4118489E+0 2.0693619E+21
1.4035179E+0 1.6669938E+21
1.3910732E+0 1.9033629E+21
1.3852297E+0 1.2254281E+21
1.3623028E+0 1.1752602E+21
1.3550882E+0 1.4418626E+21
1.3373645E+0 1.1347174E+21
1.3231461E+0 1.5865209E+21
1.3142897E+0 1.7979674E+21
1.3025839E+0 1.1721633E+21
1.2823969E+0 1.2286677E+21
1.2718953E+0 1.7305152E+21
1.2603359E+0 1.3147023E+21
1.2425301E+0 1.2224060E+21
1.2284278E+0 1.3105445E+21
1.2123572E+0 1.3866067E+21
1.1995945E+0 1.4144316E+21
1.1837141E+0 1.4015721E+21
1.1703703E+0 1.4311710E+21
1.1547083E+0 1.4027110E+21
1.1404220E+0 1.5296343E+21
1.1268937E+0 1.3638559E+21
1.1087771E+0 1.3109984E+21
1.0935465E+0 1.3349871E+21
1.0754868E+0 1.3030717E+21
1.0589372E+0 1.3846935E+21
1.0423853E+0 1.2947028E+21
1.0229226E+0 1.3066268E+21
1.0061183E+0 1.4306856E+21
9.8920153E-1 1.5459091E+21
9.7441278E-1 1.4338059E+21
9.5436698E-1 1.3157128E+21
9.3578852E-1 1.3670055E+21
9.1640853E-1 1.4041282E+21
8.9809011E-1 1.3784061E+21
8.7714320E-1 1.3120535E+21
8.5590885E-1 1.3216182E+21
8.3422404E-1 1.3922972E+21
8.1416103E-1 1.3866192E+21
7.9115262E-1 1.3335538E+21
7.6815698E-1 1.3536068E+21
