fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 14:34:54 297 39.04 1.000E+000 7.600E-001 2.155E-006 3.270E+003 3.041E+000 5.929E-009 1.687E-003 
0002 14:37:14 297 39.04 1.000E+000 7.600E-001 2.226E-006 3.270E+003 3.043E+000 5.875E-009 1.723E-003 
0003 14:39:26 297 39.04 1.000E+000 7.600E-001 2.235E-006 3.270E+003 3.031E+000 5.928E-009 1.782E-003 
0004 14:46:36 297.1 39.02 1.000E+000 7.600E-001 2.276E-006 3.270E+003 3.034E+000 5.984E-009 2.686E-003 
0005 14:52:40 297 39.04 1.000E+000 7.600E-001 2.181E-006 3.270E+003 3.043E+000 5.911E-009 1.724E-003 
0006 14:57:38 297 39.04 1.000E+000 7.600E-001 2.195E-006 3.270E+003 3.034E+000 5.950E-009 1.742E-003 
0007 15:34:06 297 39.04 1.000E+000 7.600E-001 2.216E-006 3.270E+003 3.040E+000 5.928E-009 1.677E-003 
0008 15:36:52 297 39.04 1.000E+000 7.600E-001 2.206E-006 3.270E+003 3.042E+000 5.920E-009 1.641E-003 
0009 15:39:48 297 39.04 1.000E+000 7.600E-001 2.233E-006 3.270E+003 3.045E+000 5.883E-009 1.669E-003 
0010 15:42:30 297 39.04 1.000E+000 7.600E-001 2.235E-006 3.270E+003 3.044E+000 5.894E-009 1.681E-003 
0011 15:45:20 297 39.04 1.000E+000 7.600E-001 2.224E-006 3.270E+003 3.042E+000 5.896E-009 1.623E-003 
0012 15:48:44 297 39.04 1.000E+000 7.600E-001 2.236E-006 3.270E+003 3.037E+000 5.926E-009 1.592E-003 
0013 15:50:50 297 39.04 1.000E+000 7.600E-001 2.214E-006 3.270E+003 3.038E+000 5.922E-009 1.636E-003 
