X Y Yfit
9.9991560E-3 5.3377624E-3 6.0569961E-3
1.9991250E-2 1.2889494E-2 1.2889503E-2
3.0001640E-2 2.1504729E-2 2.0627624E-2
3.9976600E-2 2.9944447E-2 2.9354180E-2
4.9963470E-2 3.9251388E-2 3.9251736E-2
5.9961320E-2 5.0021941E-2 5.0488946E-2
6.9993500E-2 6.2079082E-2 6.3291621E-2
8.0093860E-2 7.6573624E-2 7.7947567E-2
9.0045930E-2 9.3519800E-2 9.4369544E-2
1.0008960E-1 1.1322145E-1 1.1322148E-1
1.1005310E-1 1.3640082E-1 1.3450622E-1
1.2005110E-1 1.6255753E-1 1.5881925E-1
1.3003780E-1 1.9226459E-1 1.8647939E-1
1.4006970E-1 2.2662553E-1 2.1814331E-1
1.5009050E-1 2.6744553E-1 2.5420584E-1
1.6005420E-1 3.1541812E-1 2.9508101E-1
1.7006350E-1 3.7019282E-1 3.4189671E-1
1.8006130E-1 4.3273929E-1 3.9523131E-1
1.9005920E-1 5.0370624E-1 4.5606714E-1
2.0004580E-1 5.8424224E-1 5.2538252E-1
2.1006660E-1 6.7605565E-1 6.0473945E-1
2.2009350E-1 7.7949671E-1 6.9536492E-1
2.3005700E-1 8.9526635E-1 7.9810516E-1
2.4005480E-1 1.0245061E+0 9.1570285E-1
2.5004120E-1 1.1676558E+0 1.0497107E+0
2.6008440E-1 1.3232259E+0 1.2034967E+0
2.7004790E-1 1.5001318E+0 1.3775522E+0
2.8005720E-1 1.6953200E+0 1.5769679E+0
2.9011180E-1 1.9117941E+0 1.8055330E+0
3.0006380E-1 2.1510553E+0 2.0635145E+0
3.1009580E-1 2.4126953E+0 2.3599708E+0
3.2008220E-1 2.7036706E+0 2.6963759E+0
3.3006860E-1 3.0264376E+0 3.0796275E+0
3.4006620E-1 3.3844765E+0 3.5166250E+0
3.5007520E-1 3.7782647E+0 4.0148026E+0
3.6009600E-1 4.2172859E+0 4.5825673E+0
3.7001370E-1 4.7050188E+0 5.2215256E+0
3.8002300E-1 5.2562682E+0 5.9543209E+0
3.9003210E-1 5.8794941E+0 6.7869646E+0
4.0004110E-1 6.5837694E+0 7.7323548E+0
4.1003890E-1 7.3777588E+0 8.8035945E+0
4.2002510E-1 8.2863659E+0 1.0016051E+1
4.3004560E-1 9.3257576E+0 1.1393404E+1
4.4003200E-1 1.0545125E+1 1.2945528E+1
4.5004110E-1 1.1950471E+1 1.4702142E+1
4.6000460E-1 1.3585718E+1 1.6673448E+1
4.7004800E-1 1.5478906E+1 1.8910488E+1
4.8005700E-1 1.7687988E+1 2.1416334E+1
4.9005480E-1 2.0266835E+1 2.4223551E+1
5.0005250E-1 2.3249576E+1 2.7364837E+1
5.1000480E-1 2.6658024E+1 3.0855026E+1
5.2005930E-1 3.0559718E+1 3.4781891E+1
5.3000020E-1 3.5009271E+1 3.9093676E+1
5.4003210E-1 4.0059165E+1 4.3911706E+1
5.5006380E-1 4.5741494E+1 4.9232481E+1
5.6000470E-1 5.1996918E+1 5.5033938E+1
5.7007070E-1 5.8894318E+1 6.1477018E+1
5.8002280E-1 6.6422094E+1 6.8439602E+1
5.9003210E-1 7.4665541E+1 7.6064185E+1
6.0000710E-1 8.3645800E+1 8.4308008E+1
6.1007310E-1 9.3302153E+1 9.3302143E+1
6.2010500E-1 1.0364826E+2 1.0295873E+2
6.3005710E-1 1.1461381E+2 1.1323601E+2
6.4011190E-1 1.2749306E+2 1.2433531E+2
6.5007540E-1 1.3988047E+2 1.3604952E+2
6.6007300E-1 1.5288859E+2 1.4852221E+2
6.7010500E-1 1.6658518E+2 1.6175947E+2
6.8006850E-1 1.8088141E+2 1.7561659E+2
6.9010040E-1 1.9596894E+2 1.9027538E+2
7.0006390E-1 2.1173800E+2 2.0552500E+2
7.1011880E-1 2.2809341E+2 2.2159825E+2
7.2011640E-1 2.4500094E+2 2.3824528E+2
7.3010280E-1 2.6231082E+2 2.5551861E+2
7.4010040E-1 2.8028882E+2 2.7343759E+2
7.5012090E-1 2.9881918E+2 2.9200667E+2
7.6010730E-1 3.1796976E+2 3.1109914E+2
7.7011630E-1 3.3776788E+2 3.3080087E+2
7.8011420E-1 3.5775035E+2 3.5102560E+2
7.9012320E-1 3.7814176E+2 3.7179691E+2
8.0009820E-1 3.9888765E+2 3.9299949E+2
8.1007310E-1 4.2028812E+2 4.1468152E+2
8.2012770E-1 4.4225447E+2 4.3700208E+2
8.3011410E-1 4.6452753E+2 4.5961406E+2
8.4010050E-1 4.8691647E+2 4.8264932E+2
8.5012100E-1 5.0961906E+2 5.0616983E+2
8.6009600E-1 5.3275118E+2 5.2997029E+2
8.7010500E-1 5.5650353E+2 5.5422305E+2
8.8010260E-1 5.8048106E+2 5.7880386E+2
8.9007760E-1 6.0463588E+2 6.0366675E+2
9.0013240E-1 6.2905647E+2 6.2905660E+2
9.1009590E-1 6.5360659E+2 6.5452494E+2
9.2011640E-1 6.7866118E+2 6.8043799E+2
9.3009140E-1 7.0414541E+2 7.0651605E+2
9.4010040E-1 7.2975906E+2 7.3295660E+2
9.5004110E-1 7.5566588E+2 7.5947629E+2
9.6005030E-1 7.8151141E+2 7.8642768E+2
9.7010490E-1 8.0767729E+2 8.1374376E+2
9.8003440E-1 8.3425224E+2 8.4094738E+2
9.9005480E-1 8.6110000E+2 8.6862214E+2
1.0000410E+0 8.8824082E+2 8.9641272E+2
