T nFsrh nFBsrh dnsrh nF nFB dn
290 1.159576573E+00 1.232263173E+0 -7.268660000E-02 1.159576573E+00 1.232263173E+0 -7.268660000E-02
295 1.156304023E+00 1.187270319E+0 -3.096629600E-02 1.156304023E+00 1.187270319E+0 -3.096629600E-02
300 1.161431919E+00 1.151797594E+0 9.634325000E-03 1.161431919E+00 1.151797594E+0 9.634325000E-03
305 1.164895703E+00 1.123716695E+0 4.117900800E-02 1.164895703E+00 1.123716695E+0 4.117900800E-02
310 1.164321301E+00 1.101384952E+0 6.293634900E-02 1.164321301E+00 1.101384952E+0 6.293634900E-02
315 1.143124363E+00 1.083537800E+0 5.958656300E-02 1.143124363E+00 1.083537800E+0 5.958656300E-02
320 1.128516439E+00 1.069201891E+0 5.931454800E-02 1.128516439E+00 1.069201891E+0 5.931454800E-02
325 1.109965040E+00 1.057626877E+0 5.233816300E-02 1.109965040E+00 1.057626877E+0 5.233816300E-02
330 1.084950398E+00 1.048232762E+0 3.671763600E-02 1.084950398E+00 1.048232762E+0 3.671763600E-02
335 1.015437975E+00 1.040569666E+0 -2.513169100E-02 1.015437975E+00 1.040569666E+0 -2.513169100E-02
340 1.006426461E+00 1.034287236E+0 -2.786077500E-02 1.006426461E+00 1.034287236E+0 -2.786077500E-02
