T nFsrh nFBsrh dnsrh nF nFB dn
290 1.169466141E+00 1.421435471E+0 -2.519693300E-01 1.169466141E+00 1.421435471E+0 -2.519693300E-01
295 1.176584684E+00 1.345119473E+0 -1.685347890E-01 1.176584684E+00 1.345119473E+0 -1.685347890E-01
300 1.174032229E+00 1.283686860E+0 -1.096546310E-01 1.174032229E+00 1.283686860E+0 -1.096546310E-01
305 1.180418445E+00 1.234164057E+0 -5.374561200E-02 1.180418445E+00 1.234164057E+0 -5.374561200E-02
310 1.181841063E+00 1.194143500E+0 -1.230243700E-02 1.181841063E+00 1.194143500E+0 -1.230243700E-02
315 1.182380575E+00 1.161698614E+0 2.068196100E-02 1.182380575E+00 1.161698614E+0 2.068196100E-02
320 1.186529101E+00 1.135298396E+0 5.123070500E-02 1.186529101E+00 1.135298396E+0 5.123070500E-02
325 1.188879694E+00 1.113730613E+0 7.514908100E-02 1.188879694E+00 1.113730613E+0 7.514908100E-02
330 1.179407327E+00 1.096036685E+0 8.337064200E-02 1.179407327E+00 1.096036685E+0 8.337064200E-02
335 1.164171149E+00 1.081458353E+0 8.271279600E-02 1.164171149E+00 1.081458353E+0 8.271279600E-02
340 1.151821370E+00 1.069394907E+0 8.242646300E-02 1.151821370E+00 1.069394907E+0 8.242646300E-02
