T nFsrh nFBsrh dnsrh nF nFB dn
290 1.153679736E+00 1.189316006E+0 -3.563627000E-02 1.153679736E+00 1.189316006E+0 -3.563627000E-02
295 1.149359290E+00 1.185703093E+0 -3.634380300E-02 1.149359290E+00 1.185703093E+0 -3.634380300E-02
300 1.151946100E+00 1.182325005E+0 -3.037890500E-02 1.151946100E+00 1.182325005E+0 -3.037890500E-02
305 1.141735087E+00 1.179162735E+0 -3.742764800E-02 1.141735087E+00 1.179162735E+0 -3.742764800E-02
310 1.118156729E+00 1.176199189E+0 -5.804246000E-02 1.118156729E+00 1.176199189E+0 -5.804246000E-02
315 1.105597236E+00 1.173418962E+0 -6.782172600E-02 1.105597236E+00 1.173418962E+0 -6.782172600E-02
320 1.083155865E+00 1.170808137E+0 -8.765227200E-02 1.083155865E+00 1.170808137E+0 -8.765227200E-02
325 1.022042904E+00 1.168354121E+0 -1.463112170E-01 1.022042904E+00 1.168354121E+0 -1.463112170E-01
330 1.009596639E+00 1.166045490E+0 -1.564488510E-01 1.009596639E+00 1.166045490E+0 -1.564488510E-01
335 1.006300441E+00 1.163871863E+0 -1.575714220E-01 1.006300441E+00 1.163871863E+0 -1.575714220E-01
340 1.007194388E+00 1.161823790E+0 -1.546294020E-01 1.007194388E+00 1.161823790E+0 -1.546294020E-01
