T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 2.110720000E-04 2.986260000E-04 4.082180000E-04 5.239700000E-04 6.155730000E-04 7.173560000E-04 8.732280000E-04 1.102063000E-03 1.446846000E-03
295 1.895820000E-04 2.686460000E-04 3.776220000E-04 4.794960000E-04 5.919540000E-04 6.985360000E-04 8.525660000E-04 1.071937000E-03 1.395449000E-03
300 1.717710000E-04 2.503330000E-04 3.498580000E-04 4.629250000E-04 5.826510000E-04 7.007760000E-04 8.389340000E-04 1.056959000E-03 1.439961000E-03
305 1.551060000E-04 2.388900000E-04 3.403820000E-04 4.591290000E-04 5.905790000E-04 7.242760000E-04 8.872540000E-04 1.121698000E-03 1.512177000E-03
310 1.377970000E-04 2.337020000E-04 3.415740000E-04 4.702090000E-04 6.560670000E-04 7.850840000E-04 9.748590000E-04 1.240994000E-03 1.668922000E-03
315 1.060270000E-04 2.295600000E-04 3.496660000E-04 4.903680000E-04 7.312400000E-04 8.558210000E-04 1.086906000E-03 1.408689000E-03 1.903777000E-03
320 3.434800000E-05 2.219050000E-04 3.706890000E-04 5.347700000E-04 7.678690000E-04 9.639250000E-04 1.265107000E-03 1.690256000E-03 2.144687000E-03
325 -9.959900000E-05 1.921430000E-04 3.938220000E-04 5.949180000E-04 8.292280000E-04 1.121315000E-03 1.490543000E-03 1.979329000E-03 2.569803000E-03
330 1.388320000E-04 8.071400000E-05 4.014360000E-04 6.605640000E-04 9.557830000E-04 1.314965000E-03 1.744889000E-03 2.299531000E-03 3.043371000E-03
335 1.652870000E-04 -1.309850000E-04 3.596680000E-04 7.307180000E-04 1.092244000E-03 1.524842000E-03 2.067750000E-03 2.741697000E-03 3.584839000E-03
340 2.229530000E-04 1.540820000E-04 1.982230000E-04 7.881730000E-04 1.247308000E-03 1.779470000E-03 2.435690000E-03 3.243065000E-03 4.245757000E-03
