T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.213770000E-04 1.760600000E-04 2.459570000E-04 3.323410000E-04 4.225110000E-04 5.383960000E-04 7.202930000E-04 9.931070000E-04 1.378290000E-03
295 1.124080000E-04 1.643540000E-04 2.338850000E-04 3.162840000E-04 4.219280000E-04 5.346640000E-04 7.105500000E-04 9.891560000E-04 1.345392000E-03
300 1.070620000E-04 1.620910000E-04 2.276660000E-04 3.201700000E-04 4.355740000E-04 5.591040000E-04 7.150210000E-04 9.838810000E-04 1.803689000E-03
305 1.027690000E-04 1.650320000E-04 2.322130000E-04 3.371600000E-04 4.664440000E-04 5.910730000E-04 7.865270000E-04 1.059497000E-03 1.871607000E-03
310 9.587200000E-05 1.680850000E-04 2.493240000E-04 3.767960000E-04 5.211790000E-04 6.533320000E-04 8.707410000E-04 1.183789000E-03 2.223975000E-03
315 7.233900000E-05 1.748630000E-04 2.709650000E-04 4.003170000E-04 5.845170000E-04 7.532240000E-04 9.943480000E-04 1.333270000E-03 2.237679000E-03
320 7.838000000E-06 1.732580000E-04 3.010340000E-04 4.581360000E-04 6.340070000E-04 8.722760000E-04 1.176326000E-03 1.557137000E-03 2.062978000E-03
325 6.613300000E-05 1.382450000E-04 3.290160000E-04 5.138610000E-04 7.410350000E-04 1.032936000E-03 1.402427000E-03 1.861635000E-03 2.469265000E-03
330 7.337700000E-05 2.985000000E-05 3.341760000E-04 5.804270000E-04 8.667480000E-04 1.220863000E-03 1.651285000E-03 2.197388000E-03 2.955830000E-03
335 9.350900000E-05 7.409900000E-05 2.785240000E-04 6.415180000E-04 9.955780000E-04 1.421435000E-03 1.956290000E-03 2.619632000E-03 3.478120000E-03
340 1.324250000E-04 8.236500000E-05 9.428300000E-05 6.564550000E-04 1.131060000E-03 1.650956000E-03 2.295572000E-03 3.089959000E-03 4.103313000E-03
