T d154 d184 d214 d244
d 150 180 210 240
290 2.458920000E-04 2.457510000E-04 2.458280000E-04 2.458480000E-04
295 2.279010000E-04 2.280600000E-04 2.281040000E-04 2.281140000E-04
300 2.047690000E-04 2.047290000E-04 2.050330000E-04 2.050880000E-04
305 1.877400000E-04 1.873620000E-04 1.877600000E-04 1.881930000E-04
310 1.726530000E-04 1.722180000E-04 1.728020000E-04 1.737700000E-04
315 1.571830000E-04 1.568410000E-04 1.535570000E-04 1.585980000E-04
320 1.508190000E-04 1.490690000E-04 1.491170000E-04 1.530310000E-04
325 1.474210000E-04 1.457910000E-04 1.457680000E-04 1.563480000E-04
330 1.452940000E-04 1.449660000E-04 1.449410000E-04 1.439140000E-04
335 1.525220000E-04 1.519430000E-04 1.520560000E-04 1.212390000E-04
340 1.652750000E-04 1.648740000E-04 1.650890000E-04 1.648400000E-04
