T d154 d184 d214 d244
d 150 180 210 240
290 1.580500000E-05 1.440900000E-05 1.360000000E-05 1.311700000E-05
295 1.402500000E-05 1.282000000E-05 1.206400000E-05 1.160400000E-05
300 1.245300000E-05 1.142700000E-05 1.079700000E-05 1.042200000E-05
305 1.109700000E-05 1.032400000E-05 9.838000000E-06 9.596000000E-06
310 1.007200000E-05 9.579000000E-06 9.397000000E-06 9.378000000E-06
315 9.093000000E-06 9.167000000E-06 9.439000000E-06 9.844000000E-06
320 7.586000000E-06 8.693000000E-06 9.866000000E-06 1.105500000E-05
325 4.380000000E-06 7.280000000E-06 1.006100000E-05 1.263000000E-05
330 -1.634000000E-06 3.764000000E-06 8.786000000E-06 1.332100000E-05
335 9.517000000E-06 8.204000000E-06 7.443000000E-06 6.958000000E-06
340 1.084200000E-05 9.166000000E-06 8.176000000E-06 7.559000000E-06
