N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+15 310 2.100E-4 1.148958441E+00 1.150142084E+00
1.468000E+10 1.778E+15 310 2.100E-4 1.149370106E+00 1.150177964E+00
2.154000E+10 1.778E+15 310 2.100E-4 1.340581557E+00 1.150230001E+00
3.162000E+10 1.778E+15 310 2.100E-4 1.150075220E+00 1.150520524E+00
4.642000E+10 1.778E+15 310 2.100E-4 1.151329589E+00 1.151632489E+00
6.813000E+10 1.778E+15 310 2.100E-4 1.152989984E+00 1.153195855E+00
1.000000E+11 1.778E+15 310 2.100E-4 1.155212037E+00 1.155351876E+00
1.468000E+11 1.778E+15 310 2.100E-4 1.163104992E+00 1.163222254E+00
2.154000E+11 1.778E+15 310 2.100E-4 1.167810790E+00 1.167881926E+00
3.162000E+11 1.778E+15 310 2.100E-4 1.169953513E+00 1.169999121E+00
4.642000E+11 1.778E+15 310 2.100E-4 1.171206258E+00 1.171235920E+00
6.813000E+11 1.778E+15 310 2.100E-4 1.184661758E+00 1.184683237E+00
1.000000E+12 1.778E+15 310 2.100E-4 1.190931955E+00 1.190948363E+00
1.468000E+12 1.778E+15 310 2.100E-4 1.195712105E+00 1.195773533E+00
2.154000E+12 1.778E+15 310 2.100E-4 1.209328432E+00 1.209337708E+00
3.162000E+12 1.778E+15 310 2.100E-4 1.213683469E+00 1.213689374E+00
4.642000E+12 1.778E+15 310 2.100E-4 1.219060701E+00 1.219069548E+00
6.813000E+12 1.778E+15 310 2.100E-4 1.228292677E+00 1.228297778E+00
1.000000E+13 1.778E+15 310 2.100E-4 1.236470878E+00 1.236473214E+00
