N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+16 305 2.400E-4 1.254960214E+00 1.270796607E+00
1.468000E+10 3.162E+16 305 2.400E-4 1.259864714E+00 1.270838268E+00
2.154000E+10 3.162E+16 305 2.400E-4 1.263352512E+00 1.270898411E+00
3.162000E+10 3.162E+16 305 2.400E-4 1.265829114E+00 1.270984598E+00
4.642000E+10 3.162E+16 305 2.400E-4 1.267605630E+00 1.271106900E+00
6.813000E+10 3.162E+16 305 2.400E-4 1.268914712E+00 1.273081247E+00
1.000000E+11 3.162E+16 305 2.400E-4 1.269928111E+00 1.276017649E+00
1.468000E+11 3.162E+16 305 2.400E-4 1.270770965E+00 1.280207300E+00
2.154000E+11 3.162E+16 305 2.400E-4 1.276035887E+00 1.283328373E+00
3.162000E+11 3.162E+16 305 2.400E-4 1.283370923E+00 1.283864398E+00
4.642000E+11 3.162E+16 305 2.400E-4 1.284167284E+00 1.284486007E+00
6.813000E+11 3.162E+16 305 2.400E-4 1.285741237E+00 1.290381722E+00
1.000000E+12 3.162E+16 305 2.400E-4 1.292480990E+00 1.292616440E+00
1.468000E+12 3.162E+16 305 2.400E-4 1.293304888E+00 1.293390444E+00
2.154000E+12 3.162E+16 305 2.400E-4 1.296178534E+00 1.298772574E+00
3.162000E+12 3.162E+16 305 2.400E-4 1.306613755E+00 1.306652555E+00
4.642000E+12 3.162E+16 305 2.400E-4 1.312479866E+00 1.312506456E+00
6.813000E+12 3.162E+16 305 2.400E-4 1.312898969E+00 1.312914391E+00
1.000000E+13 3.162E+16 305 2.400E-4 1.325642019E+00 1.325650046E+00
