T d154 d184 d214 d244
d 150 180 210 240
290 1.307369984E+00 1.304113879E+00 1.303410047E+00 1.302735535E+00
295 1.306576034E+00 1.303170247E+00 1.302644638E+00 1.302041811E+00
300 1.306822862E+00 1.303384382E+00 1.302937121E+00 1.302461290E+00
305 1.308012506E+00 1.304678015E+00 1.304254488E+00 1.303912230E+00
310 1.310013478E+00 1.307053766E+00 1.306417912E+00 1.306217527E+00
315 1.312806994E+00 1.309947104E+00 1.309327426E+00 1.308894496E+00
320 1.316173843E+00 1.313611075E+00 1.312789375E+00 1.312300518E+00
325 1.319800846E+00 1.317230674E+00 1.316452750E+00 1.315817455E+00
330 1.323334748E+00 1.320850184E+00 1.320258314E+00 1.319361119E+00
335 1.326752261E+00 1.324116360E+00 1.323495366E+00 1.322606218E+00
340 1.329504452E+00 1.326655868E+00 1.325913700E+00 1.324960203E+00
