T d154 d184 d214 d244
d 150 180 210 240
290 1.242980196E+00 1.241081547E+00 1.238530950E+00 1.237906401E+00
295 1.243546905E+00 1.241833577E+00 1.239671524E+00 1.238990478E+00
300 1.244653085E+00 1.243020167E+00 1.241018206E+00 1.240421411E+00
305 1.245760499E+00 1.244171914E+00 1.242243982E+00 1.241770073E+00
310 1.246180431E+00 1.243938021E+00 1.242626592E+00 1.242373450E+00
315 1.244707415E+00 1.242402210E+00 1.241018857E+00 1.240915609E+00
320 1.239527220E+00 1.237146613E+00 1.235836616E+00 1.235844389E+00
325 1.227188182E+00 1.224961686E+00 1.223861872E+00 1.224087375E+00
330 1.202771251E+00 1.200733430E+00 1.200293981E+00 1.201336899E+00
335 1.158510616E+00 1.155543175E+00 1.158059549E+00 1.160581880E+00
340 1.086046526E+00 1.084381739E+00 1.089092140E+00 1.093958197E+00
