T d154 d184 d214 d244
d 150 180 210 240
290 1.219006350E+00 1.216674009E+00 1.215442149E+00 1.214604636E+00
295 1.217099741E+00 1.215320826E+00 1.214289995E+00 1.213548792E+00
300 1.213161437E+00 1.211457601E+00 1.210713989E+00 1.210040363E+00
305 1.203559151E+00 1.201923214E+00 1.201444653E+00 1.201137126E+00
310 1.182516491E+00 1.181035815E+00 1.181178822E+00 1.181647707E+00
315 1.139385287E+00 1.139663713E+00 1.140935182E+00 1.143061071E+00
320 1.065008054E+00 1.066004720E+00 1.069515904E+00 1.073571407E+00
325 1.014430616E+00 1.013091703E+00 1.012116558E+00 1.011395786E+00
330 1.015322685E+00 1.013869802E+00 1.012761213E+00 1.011916233E+00
335 1.017992007E+00 1.016250276E+00 1.014852796E+00 1.013751270E+00
340 1.023022150E+00 1.020774515E+00 1.018883255E+00 1.017338355E+00
