T d154 d184 d214 d244
d 150 180 210 240
290 1.255883893E+00 1.253958956E+00 1.252445179E+00 1.250222751E+00
295 1.256377562E+00 1.254547869E+00 1.253343080E+00 1.251277553E+00
300 1.257595379E+00 1.255986795E+00 1.254874635E+00 1.252952642E+00
305 1.259367158E+00 1.257656285E+00 1.256269778E+00 1.255063969E+00
310 1.261475311E+00 1.259607013E+00 1.258171276E+00 1.257061340E+00
315 1.262986687E+00 1.261075770E+00 1.259655239E+00 1.258530592E+00
320 1.263394967E+00 1.261463451E+00 1.259897213E+00 1.258893109E+00
325 1.261713966E+00 1.259632918E+00 1.258022049E+00 1.256929283E+00
330 1.256021076E+00 1.253866024E+00 1.250868635E+00 1.251253901E+00
335 1.243401187E+00 1.241199254E+00 1.238444988E+00 1.239120386E+00
340 1.219171828E+00 1.217217595E+00 1.215118540E+00 1.216488841E+00
