N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 3.124300000E-05 2.809700000E-05 2.553900000E-05 2.309200000E-05 2.099900000E-05 1.782900000E-05 1.031300000E-05 -5.975000000E-06 1.822300000E-05 2.029400000E-05 2.591000000E-05
1.600000000E+01 1.380430000E-04 1.277540000E-04 1.192060000E-04 1.112180000E-04 1.078930000E-04 1.098470000E-04 1.141860000E-04 1.249560000E-04 1.403490000E-04 1.592940000E-04 1.844990000E-04
1.700000000E+01 5.653200000E-04 5.151900000E-04 4.908890000E-04 4.249010000E-04 4.067320000E-04 3.934180000E-04 3.922970000E-04 4.153780000E-04 4.563750000E-04 5.095300000E-04 5.873800000E-04
1.549996187E+01 6.948400000E-05 6.352100000E-05 5.744500000E-05 5.421000000E-05 5.299800000E-05 5.325900000E-05 5.609300000E-05 6.035300000E-05 6.456400000E-05 6.575400000E-05 5.599300000E-05
1.649996187E+01 2.772310000E-04 2.538330000E-04 2.284590000E-04 2.147500000E-04 2.075060000E-04 2.036910000E-04 2.127280000E-04 2.307040000E-04 2.549380000E-04 2.924370000E-04 3.397120000E-04
1.674996808E+01 3.997400000E-04 3.652270000E-04 3.264820000E-04 3.038130000E-04 2.901680000E-04 2.812210000E-04 2.897630000E-04 3.105010000E-04 3.395020000E-04 3.863310000E-04 4.476940000E-04
1.624993176E+01 1.920150000E-04 1.765320000E-04 1.639570000E-04 1.518420000E-04 1.484110000E-04 1.505410000E-04 1.559250000E-04 1.702580000E-04 1.915860000E-04 2.177010000E-04 2.534390000E-04
1.574996808E+01 1.001530000E-04 9.025500000E-05 8.420800000E-05 7.915400000E-05 7.743200000E-05 7.754800000E-05 8.196700000E-05 8.933300000E-05 9.912300000E-05 1.117590000E-04 1.246620000E-04
1.524993176E+01 4.685800000E-05 4.157800000E-05 3.827400000E-05 3.613300000E-05 3.515300000E-05 3.487600000E-05 3.494600000E-05 3.296200000E-05 2.394600000E-05 5.820000000E-07 2.086500000E-05
