fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_310 001_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 3.840767279E-15 1.000000000E+20 1.259813675E+00 6.077793125E-16 1.819006861E-04 
001_310_SRH 001_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 3.672897855E-16 1.000000000E+20 1.316078808E+00 5.727693704E-16 1.767809619E-03 
002_310 002_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 3.996330407E-15 1.000000000E+20 1.271973248E+00 8.707803557E-16 2.687333280E-04 
002_310_SRH 002_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 5.361715899E-16 1.000000000E+20 1.316191936E+00 8.407479164E-16 1.775395020E-03 
003_310 003_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 4.221535896E-15 1.000000000E+20 1.281449659E+00 1.258128119E-15 3.821904310E-04 
003_310_SRH 003_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 7.807657364E-16 1.000000000E+20 1.316356657E+00 1.234130221E-15 1.786469817E-03 
004_310 004_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 4.546006515E-15 1.000000000E+20 1.288954660E+00 1.828284954E-15 5.239115320E-04 
004_310_SRH 004_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.132896900E-15 1.000000000E+20 1.316595709E+00 1.811631407E-15 1.802599874E-03 
005_310 005_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 5.009827247E-15 1.000000000E+20 1.295074093E+00 2.667369885E-15 6.924635229E-04 
005_310_SRH 005_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.635540943E-15 1.000000000E+20 1.316940930E+00 2.659494659E-15 1.826009608E-03 
006_310 006_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 5.665197632E-15 1.000000000E+20 1.300236210E+00 3.902118258E-15 8.831869687E-04 
006_310_SRH 006_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 2.344515801E-15 1.000000000E+20 1.317435970E+00 3.904442529E-15 1.859811999E-03 
007_310 007_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 6.576364024E-15 1.000000000E+20 1.304735004E+00 5.718912544E-15 1.089734260E-03 
007_310_SRH 007_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 3.328275685E-15 1.000000000E+20 1.318138894E+00 5.732775789E-15 1.908267258E-03 
008_310 008_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 7.816111690E-15 1.000000000E+20 1.308782702E+00 8.391862282E-15 1.307004721E-03 
008_310_SRH 008_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 4.663898646E-15 1.000000000E+20 1.319123645E+00 8.418598271E-15 1.977019147E-03 
009_310 009_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 9.457301862E-15 1.000000000E+20 1.312562666E+00 1.232446374E-14 1.534041850E-03 
009_310_SRH 009_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 6.427564751E-15 1.000000000E+20 1.320478689E+00 1.236564201E-14 2.073195330E-03 
010_310 010_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.156007058E-14 1.000000000E+20 1.316259474E+00 1.811164514E-14 1.775291816E-03 
010_310_SRH 010_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 8.680170026E-15 1.000000000E+20 1.322300786E+00 1.816942170E-14 2.205182180E-03 
011_310 011_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.415994527E-14 1.000000000E+20 1.320058764E+00 2.663229470E-14 2.039589394E-03 
011_310_SRH 011_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.145384927E-14 1.000000000E+20 1.324682163E+00 2.670978100E-14 2.381841683E-03 
012_310 012_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.726663035E-14 1.000000000E+20 1.324125219E+00 3.918709536E-14 2.337377275E-03 
012_310_SRH 012_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.475018088E-14 1.000000000E+20 1.327692033E+00 3.928867390E-14 2.611041249E-03 
013_310 013_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 2.087600513E-14 1.000000000E+20 1.328576516E+00 5.771241049E-14 2.679117759E-03 
013_310_SRH 013_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.855377915E-14 1.000000000E+20 1.331357930E+00 5.784349273E-14 2.899667872E-03 
014_310 014_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 2.501223317E-14 1.000000000E+20 1.333471245E+00 8.506220278E-14 3.066701268E-03 
014_310_SRH 014_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 2.287660867E-14 1.000000000E+20 1.335667415E+00 8.523079749E-14 3.245839146E-03 
015_310 015_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 2.974267922E-14 1.000000000E+20 1.338778437E+00 1.254715597E-13 3.499771595E-03 
015_310_SRH 015_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 2.777696845E-14 1.000000000E+20 1.340530938E+00 1.256870388E-13 3.646075558E-03 
016_310 016_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 3.518158675E-14 1.000000000E+20 1.344438165E+00 1.852137661E-13 3.971788408E-03 
016_310_SRH 016_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 3.336448232E-14 1.000000000E+20 1.345845396E+00 1.854870854E-13 4.091595869E-03 
017_310 017_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 4.146952985E-14 1.000000000E+20 1.350383526E+00 2.735943126E-13 4.478274999E-03 
017_310_SRH 017_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 3.977933836E-14 1.000000000E+20 1.351517818E+00 2.739379026E-13 4.576577589E-03 
018_310 018_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 4.875611776E-14 1.000000000E+20 1.356549699E+00 4.043815355E-13 5.010666339E-03 
018_310_SRH 018_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 4.717274766E-14 1.000000000E+20 1.357458620E+00 4.048037316E-13 5.091554290E-03 
019_310 019_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 5.716736705E-14 1.000000000E+20 1.362885211E+00 5.980095400E-13 5.564740229E-03 
019_310_SRH 019_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 5.567437754E-14 1.000000000E+20 1.363612725E+00 5.985234546E-13 5.631227093E-03 
