fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 11:03:28 295.1 39.29 1.000E+000 6.800E-001 1.058E-006 1.488E+004 2.621E+000 1.424E-008 7.734E-004 
0T02 11:06:40 295 39.3 1.000E+000 6.800E-001 1.073E-006 1.492E+004 2.623E+000 1.411E-008 4.670E-004 
0T03 11:08:48 295 39.3 1.000E+000 6.800E-001 1.085E-006 1.504E+004 2.622E+000 1.415E-008 6.866E-004 
0T04 11:10:56 295 39.3 1.000E+000 6.800E-001 1.067E-006 1.506E+004 2.622E+000 1.417E-008 7.551E-004 
0T05 11:12:52 295 39.3 1.000E+000 6.800E-001 1.057E-006 1.487E+004 2.622E+000 1.413E-008 3.612E-004 
0T06 11:16:12 295.1 39.29 1.000E+000 6.800E-001 1.080E-006 1.494E+004 2.622E+000 1.422E-008 3.540E-004 
0T07 11:18:32 295.1 39.29 1.000E+000 6.800E-001 1.090E-006 1.492E+004 2.623E+000 1.417E-008 5.174E-004 
0T08 11:24:24 295 39.3 1.000E+000 6.800E-001 1.108E-006 1.476E+004 2.622E+000 1.418E-008 3.423E-004 
0T09 11:27:46 294.9 39.32 1.000E+000 6.800E-001 1.083E-006 1.500E+004 2.624E+000 1.405E-008 3.094E-004 
0T10 11:32:08 295 39.3 1.000E+000 6.800E-001 1.100E-006 1.512E+004 2.626E+000 1.410E-008 3.392E-004 
0T11 11:37:10 295 39.3 1.000E+000 6.800E-001 1.099E-006 1.508E+004 2.625E+000 1.409E-008 3.182E-004 
0T12 11:44:38 295.1 39.29 1.000E+000 6.800E-001 1.149E-006 1.473E+004 2.620E+000 1.437E-008 3.529E-004 
0T13 11:47:36 295 39.3 1.000E+000 6.800E-001 1.122E-006 1.499E+004 2.626E+000 1.410E-008 2.891E-004 
