fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 11:03:28 295.1 39.29 1.000E+000 6.800E-001 1.056E-006 1.495E+004 2.622E+000 1.420E-008 7.800E-004 
0T02 11:06:40 295 39.3 1.000E+000 6.800E-001 1.073E-006 1.495E+004 2.623E+000 1.410E-008 4.693E-004 
0T03 11:08:48 295 39.3 1.000E+000 6.800E-001 1.087E-006 1.495E+004 2.620E+000 1.420E-008 6.926E-004 
0T04 11:10:56 295 39.3 1.000E+000 6.800E-001 1.068E-006 1.495E+004 2.621E+000 1.420E-008 7.481E-004 
0T05 11:12:52 295 39.3 1.000E+000 6.800E-001 1.056E-006 1.495E+004 2.623E+000 1.410E-008 3.680E-004 
0T06 11:16:12 295.1 39.29 1.000E+000 6.800E-001 1.079E-006 1.495E+004 2.622E+000 1.422E-008 3.550E-004 
0T07 11:18:32 295.1 39.29 1.000E+000 6.800E-001 1.089E-006 1.495E+004 2.624E+000 1.415E-008 5.137E-004 
0T08 11:24:24 295 39.3 1.000E+000 6.800E-001 1.105E-006 1.495E+004 2.624E+000 1.412E-008 3.499E-004 
0T09 11:27:46 294.9 39.32 1.000E+000 6.800E-001 1.083E-006 1.495E+004 2.624E+000 1.406E-008 3.036E-004 
0T10 11:32:08 295 39.3 1.000E+000 6.800E-001 1.102E-006 1.495E+004 2.624E+000 1.416E-008 3.361E-004 
0T11 11:37:10 295 39.3 1.000E+000 6.800E-001 1.107E-006 1.495E+004 2.622E+000 1.415E-008 3.093E-004 
0T12 11:44:38 295.1 39.29 1.000E+000 6.800E-001 1.147E-006 1.495E+004 2.623E+000 1.428E-008 3.588E-004 
0T13 11:47:36 295 39.3 1.000E+000 6.800E-001 1.123E-006 1.495E+004 2.625E+000 1.412E-008 2.845E-004 
