f G/w
1.0000000E+6 5.9792137E-5
8.9779585E+5 6.3932573E-5
8.0603739E+5 6.8018425E-5
7.2365703E+5 7.1904893E-5
6.4969628E+5 7.5742956E-5
5.8329463E+5 7.9461392E-5
5.2367949E+5 8.3062249E-5
4.7015728E+5 8.6459405E-5
4.2210526E+5 8.9652448E-5
3.7896435E+5 9.2583030E-5
3.4023262E+5 9.5003414E-5
3.0545943E+5 9.7293238E-5
2.7424021E+5 9.9270518E-5
2.4621173E+5 1.0091020E-4
2.2104787E+5 1.0224711E-4
1.9845586E+5 1.0326535E-4
1.7817285E+5 1.0403608E-4
1.5996284E+5 1.0455335E-4
1.4361398E+5 1.0497428E-4
1.2893603E+5 1.0523661E-4
1.1575824E+5 1.0533921E-4
1.0392726E+5 1.0561757E-4
9.3305466E+4 1.0563543E-4
8.3769261E+4 1.0583314E-4
7.5207695E+4 1.0611876E-4
6.7521156E+4 1.0641834E-4
6.0620214E+4 1.0690740E-4
5.4424577E+4 1.0753325E-4
4.8862159E+4 1.0834253E-4
4.3868244E+4 1.0919569E-4
3.9384728E+4 1.1035073E-4
3.5359445E+4 1.1174069E-4
3.1745563E+4 1.1325020E-4
2.8501035E+4 1.1524055E-4
2.5588111E+4 1.1742759E-4
2.2972900E+4 1.1969073E-4
2.0624974E+4 1.2221963E-4
1.8517016E+4 1.2541781E-4
1.6624501E+4 1.2894813E-4
1.4925408E+4 1.3272908E-4
1.3399969E+4 1.3719301E-4
1.2030437E+4 1.4174499E-4
1.0800876E+4 1.4674159E-4
9.6969820E+3 1.5225148E-4
8.7059100E+3 1.5816194E-4
7.8161300E+3 1.6468397E-4
7.0172890E+3 1.7178882E-4
6.3000930E+3 1.7949944E-4
5.6561970E+3 1.8778788E-4
5.0781110E+3 1.9671152E-4
4.5591070E+3 2.0619722E-4
4.0931470E+3 2.1726463E-4
3.6748100E+3 2.2849641E-4
3.2992300E+3 2.4082813E-4
2.9620350E+3 2.5415698E-4
2.6593020E+3 2.6852454E-4
2.3875110E+3 2.8414890E-4
2.1434970E+3 3.0173962E-4
1.9244230E+3 3.1919121E-4
1.7277390E+3 3.3944875E-4
1.5511570E+3 3.6065619E-4
1.3926220E+3 3.8336042E-4
1.2502900E+3 4.0764234E-4
1.1225050E+3 4.3512915E-4
1.0077810E+3 4.6235032E-4
9.0478100E+2 4.9254452E-4
8.1230900E+2 5.2790016E-4
7.2928800E+2 5.6390948E-4
6.5475100E+2 6.0214177E-4
5.8783300E+2 6.4349122E-4
5.2775400E+2 6.8428256E-4
4.7381500E+2 7.3988467E-4
4.2539000E+2 7.9454071E-4
3.8191300E+2 8.5537850E-4
3.4288000E+2 9.2430989E-4
3.0783600E+2 9.9569075E-4
2.7637400E+2 1.0823081E-3
2.4812700E+2 1.1835510E-3
2.2276800E+2 1.2779529E-3
2.0000000E+2 1.3886388E-3
