N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.030273285E+00 1.030859628E+00 1.031163002E+00 1.031211365E+00 1.031010639E+00 1.030545220E+00 1.029782521E+00 1.028684086E+00 1.027227632E+00 1.025443193E+00 1.023458220E+00 1.021528302E+00 1.020010214E+00 1.019251527E+00 1.019446725E+00 1.020582036E+00 1.022521480E+00 1.025139862E+00 1.028394724E+00
1.600000000E+01 1.200091682E+00 1.205076346E+00 1.209032404E+00 1.212408849E+00 1.215600025E+00 1.218951730E+00 1.222757234E+00 1.227231588E+00 1.232463915E+00 1.238367621E+00 1.244674302E+00 1.251012439E+00 1.257049284E+00 1.262602186E+00 1.267646199E+00 1.272247392E+00 1.276498954E+00 1.280493389E+00 1.284316826E+00
1.700000000E+01 1.227267069E+00 1.251643554E+00 1.271576670E+00 1.287270457E+00 1.299357307E+00 1.308612901E+00 1.315779388E+00 1.321489355E+00 1.326250118E+00 1.330451041E+00 1.334374939E+00 1.338210391E+00 1.342069830E+00 1.346013348E+00 1.350073136E+00 1.354272182E+00 1.358633668E+00 1.363181176E+00 1.367933856E+00
1.549996187E+01 1.007707198E+00 1.008047919E+00 1.008298586E+00 1.008477740E+00 1.008603467E+00 1.008692727E+00 1.008762877E+00 1.008835167E+00 1.008939942E+00 1.012179773E+00 1.045618678E+00 1.079507984E+00 1.110302845E+00 1.135706197E+00 1.155489512E+00 1.170811391E+00 1.183062208E+00 1.193229858E+00 1.201869027E+00
1.649996187E+01 1.240006305E+00 1.252647997E+00 1.262246935E+00 1.269469920E+00 1.274947953E+00 1.279226019E+00 1.282754088E+00 1.285891381E+00 1.288909685E+00 1.291992380E+00 1.295234497E+00 1.298652892E+00 1.302210784E+00 1.305851194E+00 1.309527119E+00 1.313218995E+00 1.316937862E+00 1.320717426E+00 1.324601387E+00
1.674996808E+01 1.237151630E+00 1.255323340E+00 1.269552405E+00 1.280436778E+00 1.288693805E+00 1.295008818E+00 1.299972743E+00 1.304068762E+00 1.307676419E+00 1.311075642E+00 1.314450543E+00 1.317898904E+00 1.321453060E+00 1.325109537E+00 1.328857611E+00 1.332697807E+00 1.336647595E+00 1.340736716E+00 1.344997766E+00
1.624993176E+01 1.231171756E+00 1.239428429E+00 1.245633150E+00 1.250361543E+00 1.254112598E+00 1.257303055E+00 1.260272132E+00 1.263282678E+00 1.266512953E+00 1.270044346E+00 1.273859538E+00 1.277866186E+00 1.281943180E+00 1.285986262E+00 1.289932358E+00 1.293762613E+00 1.297494914E+00 1.301172635E+00 1.304851691E+00
1.574996808E+01 1.111262771E+00 1.113830808E+00 1.116617834E+00 1.119985569E+00 1.124325279E+00 1.130058235E+00 1.137599719E+00 1.147263553E+00 1.159099622E+00 1.172708823E+00 1.187169698E+00 1.201241684E+00 1.213836368E+00 1.224441526E+00 1.233159000E+00 1.240404337E+00 1.246598336E+00 1.252045039E+00 1.256938160E+00
1.524993176E+01 1.012992636E+00 1.013344448E+00 1.013561179E+00 1.013662176E+00 1.013659565E+00 1.013558822E+00 1.013362014E+00 1.013074448E+00 1.012715575E+00 1.012333355E+00 1.012016610E+00 1.011894058E+00 1.012110232E+00 1.012784239E+00 1.013978737E+00 1.015703097E+00 1.034405155E+00 1.055287670E+00 1.072891720E+00
