fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
L405 60295354.124 340.22 34.079 2.414657971E-01 1.554803822E-04 2.265219047E-05 1.780169663E-01 1.272352524E-04 6.033634274E-01 0.000000000E+00 
L406 60320873.013 340.03 34.098 2.425987100E-01 1.564524055E-04 2.288094702E-05 1.808740997E-01 1.264994099E-04 6.028416689E-01 0.000000000E+00 
L407 60341873.824 339.94 34.107 2.427460852E-01 1.572425639E-04 2.305079262E-05 1.811901262E-01 1.272244077E-04 6.038978899E-01 0.000000000E+00 
L408 60362874.388 339.88 34.113 2.437537471E-01 1.578989083E-04 2.325028572E-05 1.804327689E-01 1.288605780E-04 6.040847417E-01 0.000000000E+00 
L409 60383875.332 339.81 34.12 2.447212503E-01 1.582803624E-04 2.341531396E-05 1.829159896E-01 1.280111175E-04 6.045069055E-01 0.000000000E+00 
L410 60404876.133 339.78 34.123 2.443940088E-01 1.592209721E-04 2.363605350E-05 1.807689145E-01 1.307572661E-04 6.074130776E-01 0.000000000E+00 
L411 60425866.819 339.78 34.123 2.449693661E-01 1.599987377E-04 2.370948182E-05 1.828220810E-01 1.296711560E-04 6.049141280E-01 0.000000000E+00 
L412 60446867.552 339.77 34.124 2.462817786E-01 1.609110823E-04 2.404259030E-05 1.840986689E-01 1.305718189E-04 6.066846666E-01 0.000000000E+00 
L413 60467868.209 339.75 34.126 2.464547321E-01 1.617723171E-04 2.426542298E-05 1.858530549E-01 1.305430057E-04 6.086203909E-01 0.000000000E+00 
L414 60488869.134 339.77 34.124 2.463443940E-01 1.625592268E-04 2.424346294E-05 1.839263850E-01 1.317844755E-04 6.053971140E-01 0.000000000E+00 
L415 60509870.013 339.77 34.124 2.471773862E-01 1.631767016E-04 2.453577894E-05 1.850408548E-01 1.326067982E-04 6.083212175E-01 0.000000000E+00 
L416 60530870.611 339.8 34.121 2.469091301E-01 1.634591394E-04 2.444614560E-05 1.855537902E-01 1.317570948E-04 6.057090139E-01 0.000000000E+00 
L417 60551871.276 339.8 34.121 2.470606412E-01 1.643806766E-04 2.469900902E-05 1.849900844E-01 1.335172757E-04 6.081702908E-01 0.000000000E+00 
L418 60572872.44 339.84 34.117 2.476832268E-01 1.652411055E-04 2.484053642E-05 1.830625190E-01 1.357120265E-04 6.069407277E-01 0.000000000E+00 
L419 60594102.965 339.86 34.115 2.487030872E-01 1.661448083E-04 2.516820020E-05 1.854793056E-01 1.356743119E-04 6.090938417E-01 0.000000000E+00 
L420 60615103.739 339.88 34.113 2.489897270E-01 1.672385697E-04 2.535122551E-05 1.857699815E-01 1.364491660E-04 6.088090294E-01 0.000000000E+00 
L421 60636094.7493 339.89 34.112 2.487008465E-01 1.677698878E-04 2.543725845E-05 1.868134532E-01 1.361620682E-04 6.096478197E-01 0.000000000E+00 
L422 60657095.2349 339.92 34.109 2.490761211E-01 1.681073065E-04 2.550946487E-05 1.866242780E-01 1.366830491E-04 6.092319413E-01 0.000000000E+00 
L423 60678096.3058 339.94 34.107 2.493219276E-01 1.686735439E-04 2.560120074E-05 1.852553033E-01 1.382125765E-04 6.087695050E-01 0.000000000E+00 
L424 60699096.8031 339.96 34.105 2.504498402E-01 1.697256998E-04 2.593945562E-05 1.868167105E-01 1.388375866E-04 6.102285051E-01 0.000000000E+00 
