T d154 d184 d214 d244
d 150 180 210 240
290 1.238912965E+00 1.235844239E+00 1.232118479E+00 1.230342116E+00
295 1.239802605E+00 1.236953949E+00 1.233631670E+00 1.231804952E+00
300 1.240992137E+00 1.238152291E+00 1.234897204E+00 1.233048283E+00
305 1.241788527E+00 1.238757090E+00 1.235318836E+00 1.233329023E+00
310 1.241206081E+00 1.237016675E+00 1.233671493E+00 1.231394007E+00
315 1.237496232E+00 1.232266251E+00 1.227882989E+00 1.224852237E+00
320 1.227847634E+00 1.220739764E+00 1.214696003E+00 1.210203247E+00
325 1.207221285E+00 1.197113845E+00 1.188320019E+00 1.181438457E+00
330 1.168520493E+00 1.153512289E+00 1.140704212E+00 1.130616521E+00
335 1.102481392E+00 1.079413031E+00 1.063168669E+00 1.049220854E+00
340 1.009899920E+00 1.008818050E+00 1.008075355E+00 1.007491915E+00
