N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 2.683480000E-04 -1.271366200E-02 -4.073382700E-02 -9.484351700E-02 -1.684233840E-01 -1.460979500E-01 -9.240379400E-02 9.632817000E-03 1.693467200E-02 2.610058800E-02 3.679375500E-02
1.016672606E+01 -3.741270000E-04 -1.327364000E-02 -4.123002900E-02 -9.533318000E-02 -1.688533160E-01 -1.463964710E-01 -9.229933400E-02 9.653693000E-03 1.728192200E-02 2.692294200E-02 3.830709300E-02
1.033324570E+01 -8.202660000E-04 -1.361557500E-02 -4.143676300E-02 -9.538019800E-02 -1.691728850E-01 -1.466494420E-01 -9.232481200E-02 9.622773000E-03 1.747860300E-02 2.746030600E-02 3.935911800E-02
1.049996187E+01 -1.092082000E-03 -1.375126500E-02 -4.135095100E-02 -9.496208700E-02 -1.694219130E-01 -1.468989840E-01 -9.250997700E-02 9.548396000E-03 1.754925100E-02 2.775835900E-02 4.001904700E-02
1.066670514E+01 -1.207706000E-03 -1.368298600E-02 -4.094772200E-02 -9.401149800E-02 -1.696325150E-01 -1.471832150E-01 -9.289370700E-02 9.427902000E-03 1.750384200E-02 2.784543700E-02 4.034001700E-02
1.083333839E+01 -1.175744000E-03 -1.339749400E-02 -4.017327800E-02 -9.240620800E-02 -1.698322970E-01 -1.475424420E-01 -9.353414400E-02 9.249681000E-03 1.733795100E-02 2.772932000E-02 4.034964000E-02
1.100000000E+01 -9.929860000E-04 -1.286338000E-02 -3.894118100E-02 -8.996238100E-02 -1.700467730E-01 -1.480240090E-01 -9.451720700E-02 8.817092000E-03 1.703296700E-02 2.739590300E-02 4.004542000E-02
1.116672606E+01 -6.446750000E-04 -1.203194600E-02 -3.713399500E-02 -8.643585500E-02 -1.703009790E-01 -1.486859840E-01 -9.596402900E-02 6.273950000E-03 1.655647400E-02 2.680886100E-02 3.939288200E-02
1.133324570E+01 -1.076980000E-04 -1.084356200E-02 -3.461575600E-02 -8.154237500E-02 -1.624320200E-01 -1.495987170E-01 -9.803539000E-02 2.542569000E-03 1.586402100E-02 2.591111300E-02 3.832613400E-02
1.149996187E+01 6.421110000E-04 -9.243063000E-03 -3.126325900E-02 -7.501419300E-02 -1.514156010E-01 -1.508419040E-01 -1.009285670E-01 -2.766271000E-03 1.490480800E-02 2.463080200E-02 3.675320800E-02
1.166670514E+01 1.608796000E-03 -7.207120000E-03 -2.702352900E-02 -6.671104200E-02 -1.371394370E-01 -1.524928490E-01 -1.048571780E-01 -1.010982600E-02 1.363516300E-02 2.289671900E-02 3.457152100E-02
1.183333839E+01 2.772384000E-03 -4.780786000E-03 -2.199203200E-02 -5.678197100E-02 -1.196724910E-01 -1.546009050E-01 -1.100008480E-01 -1.993932600E-02 1.204356400E-02 2.066925300E-02 3.170125400E-02
1.200000000E+01 4.104730000E-03 -2.121123000E-03 -1.647651300E-02 -4.581351400E-02 -9.988316400E-02 -1.571456630E-01 -1.164140080E-01 -3.254222700E-02 1.018626000E-02 1.798926700E-02 2.814248900E-02
1.216672606E+01 5.480920000E-03 5.698870000E-04 -1.098044600E-02 -3.482158700E-02 -7.956109000E-02 -1.517125820E-01 -1.239028380E-01 -4.778951300E-02 8.219004000E-03 1.503349100E-02 2.405170200E-02
1.233324570E+01 6.766333000E-03 3.010153000E-03 -6.060315000E-03 -2.496292500E-02 -6.097213700E-02 -1.209044150E-01 -1.319245130E-01 -6.486131100E-02 6.390957000E-03 1.213728900E-02 1.980306100E-02
1.249996187E+01 7.838237000E-03 4.991153000E-03 -2.116504000E-03 -1.706764900E-02 -4.589604100E-02 -9.500511000E-02 -1.396139090E-01 -8.214213600E-02 4.964863000E-03 9.724418000E-03 1.596688100E-02
1.266670514E+01 8.600474000E-03 6.407314000E-03 7.273030000E-04 -1.134526800E-02 -3.486959900E-02 -7.563035700E-02 -1.354936860E-01 -9.759036800E-02 -8.338657000E-03 8.119989000E-03 1.312890000E-02
1.283333839E+01 8.999878000E-03 7.258824000E-03 2.581972000E-03 -7.496043000E-03 -2.731285800E-02 -6.211339600E-02 -1.146725640E-01 -1.095241420E-01 -3.178085800E-02 7.354075000E-03 1.157666500E-02
1.300000000E+01 9.016004000E-03 7.582637000E-03 3.606415000E-03 -5.056860000E-03 -2.225161800E-02 -5.277102200E-02 -9.982685700E-02 -1.173073010E-01 -4.856969300E-02 7.160528000E-03 1.109947500E-02
