N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 4.466288900E-02 4.597040300E-02 4.800154900E-02 5.004397300E-02 5.229652800E-02 5.567781000E-02 5.843963400E-02 5.927425600E-02 6.131774100E-02 6.184700400E-02 6.129635600E-02
1.016672606E+01 4.704635000E-02 4.798101700E-02 4.980139600E-02 5.175637300E-02 5.408568200E-02 5.767411700E-02 6.131256100E-02 6.245470100E-02 6.541085000E-02 6.692725700E-02 6.742901900E-02
1.033324570E+01 4.989851500E-02 5.033376100E-02 5.179343000E-02 5.349914900E-02 5.572688900E-02 5.930786500E-02 6.279828800E-02 6.483502400E-02 6.845581300E-02 7.076227600E-02 7.217748900E-02
1.049996187E+01 5.306951100E-02 5.293690000E-02 5.393215900E-02 5.526927400E-02 5.725516200E-02 6.063735600E-02 6.390466900E-02 6.692069100E-02 7.057027500E-02 7.344249600E-02 7.556962000E-02
1.066670514E+01 5.628680300E-02 5.558309800E-02 5.606584900E-02 5.696587200E-02 5.861532900E-02 6.168832400E-02 6.469473100E-02 6.781612800E-02 7.184381400E-02 7.507126500E-02 7.770075800E-02
1.083333839E+01 5.922919800E-02 5.800854900E-02 5.798403600E-02 5.842785800E-02 5.969130800E-02 6.237771300E-02 6.512242800E-02 6.821113400E-02 7.231687200E-02 7.572043400E-02 7.866483300E-02
1.100000000E+01 6.161801600E-02 5.997396100E-02 5.948855400E-02 5.949547700E-02 6.035927800E-02 6.263548300E-02 6.506861800E-02 6.795554900E-02 7.199804500E-02 7.543050200E-02 7.853189400E-02
1.116672606E+01 6.328731900E-02 6.133224100E-02 6.045776900E-02 6.007044300E-02 6.054385100E-02 6.238689000E-02 6.445878900E-02 6.710687400E-02 7.090390700E-02 7.424086400E-02 7.736520500E-02
1.133324570E+01 6.421216300E-02 6.206007600E-02 6.088018600E-02 6.015173700E-02 6.025591400E-02 6.166524000E-02 6.334360100E-02 6.566685900E-02 6.910664800E-02 7.223627200E-02 7.526296400E-02
1.149996187E+01 6.449839700E-02 6.225216200E-02 6.085250600E-02 5.983858600E-02 5.960105100E-02 6.057371600E-02 6.184874300E-02 6.377658600E-02 6.676885300E-02 6.958880700E-02 7.240478400E-02
1.166670514E+01 6.434792500E-02 6.209058300E-02 6.055098200E-02 5.929768800E-02 5.875858500E-02 5.931557500E-02 6.016641800E-02 6.166302900E-02 6.414669000E-02 6.657083000E-02 6.907510900E-02
1.183333839E+01 6.400975000E-02 6.180059700E-02 6.018873400E-02 5.876628400E-02 5.793998000E-02 5.811465200E-02 5.854752100E-02 5.959708100E-02 6.154852800E-02 6.352002600E-02 6.563629600E-02
1.200000000E+01 6.371852200E-02 6.159901100E-02 5.996785300E-02 5.842403300E-02 5.734081000E-02 5.717690500E-02 5.721558200E-02 5.782835600E-02 5.926123500E-02 6.076074300E-02 6.244920300E-02
1.216672606E+01 6.364861100E-02 6.164170700E-02 6.003328500E-02 5.838411000E-02 5.709948900E-02 5.664379100E-02 5.632284400E-02 5.652761400E-02 5.748157500E-02 5.852282300E-02 5.978012000E-02
1.233324570E+01 6.385135600E-02 6.198493800E-02 6.043889800E-02 5.874779400E-02 5.727169300E-02 5.657060300E-02 5.592862500E-02 5.576215300E-02 5.628678900E-02 5.690210200E-02 5.774897700E-02
1.249996187E+01 6.426468500E-02 6.257860700E-02 6.113971400E-02 5.942340700E-02 5.782597400E-02 5.692779300E-02 5.600584000E-02 5.550677300E-02 5.565073600E-02 5.587666400E-02 5.634242300E-02
1.266670514E+01 6.476355800E-02 6.329768500E-02 6.201724300E-02 6.032933900E-02 5.866308200E-02 5.762222800E-02 5.646641100E-02 5.567563900E-02 5.548471200E-02 5.535586700E-02 5.546894300E-02
1.283333839E+01 6.519481900E-02 6.399605800E-02 6.292706900E-02 6.132721300E-02 5.965277900E-02 5.853099300E-02 5.719484000E-02 5.615848200E-02 5.567911800E-02 5.522936000E-02 5.501637300E-02
1.300000000E+01 6.544267100E-02 6.454810400E-02 6.374114300E-02 6.228540600E-02 6.066788100E-02 5.953259200E-02 5.808009000E-02 5.684908000E-02 5.613169900E-02 5.539785700E-02 5.488674500E-02
