N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.209264632E+00 1.209805526E+00 1.209665098E+00 1.208135412E+00
1.600000000E+01 1.267626608E+00 1.267410667E+00 1.267390148E+00 1.266192018E+00
1.700000000E+01 1.346594734E+00 1.345907686E+00 1.345147066E+00 1.345731137E+00
1.549996187E+01 1.240152264E+00 1.238804313E+00 1.239159890E+00 1.239076027E+00
1.649996187E+01 1.301940733E+00 1.301588196E+00 1.301856123E+00 1.301889525E+00
1.674996808E+01 1.323198943E+00 1.321717863E+00 1.322438840E+00 1.322656706E+00
1.624993176E+01 1.283324572E+00 1.283578484E+00 1.283518851E+00 1.283441800E+00
1.574996808E+01 1.253326828E+00 1.253097840E+00 1.252063089E+00 1.252203021E+00
1.524993176E+01 1.226481537E+00 1.226042514E+00 1.225944994E+00 1.225861017E+00
