N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.213116041E+00 1.213425846E+00 1.213222918E+00 1.212912755E+00
1.600000000E+01 1.268337375E+00 1.268187199E+00 1.267987792E+00 1.266728990E+00
1.700000000E+01 1.348748865E+00 1.348184275E+00 1.347454582E+00 1.348018740E+00
1.549996187E+01 1.240509423E+00 1.239043325E+00 1.239260575E+00 1.239291653E+00
1.649996187E+01 1.303556700E+00 1.303309023E+00 1.303505897E+00 1.303540991E+00
1.674996808E+01 1.325063208E+00 1.323865985E+00 1.324490443E+00 1.324694781E+00
1.624993176E+01 1.284600625E+00 1.284750713E+00 1.284747914E+00 1.284397913E+00
1.574996808E+01 1.253788736E+00 1.253511655E+00 1.252192226E+00 1.252477644E+00
1.524993176E+01 1.227914896E+00 1.226964258E+00 1.226758320E+00 1.226682578E+00
