fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_340 001_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 7.720694438E-14 1.000000000E+20 1.007768991E+00 3.978950426E-13 1.992707643E-03 
001_340_SRH 001_340_srh.dat 340 34.1 5.550000000E+02 0.000000000E+00 7.720694438E-14 1.000000000E+20 1.007768991E+00 3.978950426E-13 1.992707643E-03 
002_340 002_340.dat 340 34.1 5.550000000E+02 0.000000000E+00 7.720694438E-14 1.000000000E+20 1.007768991E+00 3.978950426E-13 1.992707643E-03 
002_340_SRH 002_340_srh.dat 340 34.1 5.550000000E+02 0.000000000E+00 7.720694438E-14 1.000000000E+20 1.007768991E+00 3.978950426E-13 1.992707643E-03 
003_340 003_340.dat 340 34.1 5.550000000E+02 0.000000000E+00 7.720694438E-14 1.000000000E+20 1.007768991E+00 3.978950426E-13 1.992707643E-03 
003_340_SRH 003_340_srh.dat 340 34.1 5.550000000E+02 0.000000000E+00 7.720694438E-14 1.000000000E+20 1.007768991E+00 3.978950426E-13 1.992707643E-03 
004_340 004_340.dat 340 34.1 5.550000000E+02 0.000000000E+00 7.720694438E-14 1.000000000E+20 1.007768991E+00 3.978950426E-13 1.992707643E-03 
004_340_SRH 004_340_srh.dat 340 34.1 5.550000000E+02 0.000000000E+00 7.720694438E-14 1.000000000E+20 1.007768991E+00 3.978950426E-13 1.992707643E-03 
005_340 005_340.dat 340 34.1 5.550000000E+02 0.000000000E+00 7.720694438E-14 1.000000000E+20 1.007768991E+00 3.978950426E-13 1.992707643E-03 
005_340_SRH 005_340_srh.dat 340 34.1 5.550000000E+02 0.000000000E+00 7.720694438E-14 1.000000000E+20 1.007768991E+00 3.978950426E-13 1.992707643E-03 
006_340 006_340.dat 340 34.1 5.550000000E+02 0.000000000E+00 7.720694438E-14 1.000000000E+20 1.007768991E+00 3.978950426E-13 1.992707643E-03 
006_340_SRH 006_340_srh.dat 340 34.1 5.550000000E+02 0.000000000E+00 7.720694438E-14 1.000000000E+20 1.007768991E+00 3.978950426E-13 1.992707643E-03 
007_340 007_340.dat 340 34.1 5.550000000E+02 0.000000000E+00 7.720694438E-14 1.000000000E+20 1.007768991E+00 3.978950426E-13 1.992707643E-03 
007_340_SRH 007_340_srh.dat 340 34.1 5.550000000E+02 0.000000000E+00 7.720694438E-14 1.000000000E+20 1.007768991E+00 3.978950426E-13 1.992707643E-03 
008_340 008_340.dat 340 34.1 5.550000000E+02 0.000000000E+00 7.720694438E-14 1.000000000E+20 1.007768991E+00 3.978950426E-13 1.992707643E-03 
008_340_SRH 008_340_srh.dat 340 34.1 5.550000000E+02 0.000000000E+00 7.720694438E-14 1.000000000E+20 1.007768991E+00 3.978950426E-13 1.992707643E-03 
009_340 009_340.dat 340 34.1 5.550000000E+02 0.000000000E+00 7.720694438E-14 1.000000000E+20 1.007768991E+00 3.978950426E-13 1.992707643E-03 
009_340_SRH 009_340_srh.dat 340 34.1 5.550000000E+02 0.000000000E+00 7.720694438E-14 1.000000000E+20 1.007768991E+00 3.978950426E-13 1.992707643E-03 
010_340 010_340.dat 340 34.1 5.550000000E+02 0.000000000E+00 7.720694438E-14 1.000000000E+20 1.007768991E+00 3.978950426E-13 1.992707643E-03 
010_340_SRH 010_340_srh.dat 340 34.1 5.550000000E+02 0.000000000E+00 7.720694438E-14 1.000000000E+20 1.007768991E+00 3.978950426E-13 1.992707643E-03 
011_340 011_340.dat 340 34.1 5.550000000E+02 0.000000000E+00 7.720694438E-14 1.000000000E+20 1.007768991E+00 3.978950426E-13 1.992707643E-03 
011_340_SRH 011_340_srh.dat 340 34.1 5.550000000E+02 0.000000000E+00 7.720694438E-14 1.000000000E+20 1.007768991E+00 3.978950426E-13 1.992707643E-03 
012_340 012_340.dat 340 34.1 5.550000000E+02 0.000000000E+00 7.720694438E-14 1.000000000E+20 1.007768991E+00 3.978950426E-13 1.992707643E-03 
012_340_SRH 012_340_srh.dat 340 34.1 5.550000000E+02 0.000000000E+00 7.720694438E-14 1.000000000E+20 1.007768991E+00 3.978950426E-13 1.992707643E-03 
013_340 013_340.dat 340 34.1 5.550000000E+02 0.000000000E+00 7.720694438E-14 1.000000000E+20 1.007768991E+00 3.978950426E-13 1.992707643E-03 
013_340_SRH 013_340_srh.dat 340 34.1 5.550000000E+02 0.000000000E+00 7.720694438E-14 1.000000000E+20 1.007768991E+00 3.978950426E-13 1.992707643E-03 
