5.000E-2 8.009E-3 3.785E-42 1.298E-28 8.009E-3 0.000E+0
5.327E-2 1.058E-2 1.544E-41 5.792E-28 1.058E-2 0.000E+0
5.653E-2 1.388E-2 6.230E-41 2.540E-27 1.388E-2 0.000E+0
5.980E-2 1.810E-2 2.488E-40 1.095E-26 1.810E-2 0.000E+0
6.307E-2 2.344E-2 9.837E-40 4.636E-26 2.344E-2 0.000E+0
6.633E-2 3.017E-2 3.849E-39 1.929E-25 3.017E-2 0.000E+0
6.960E-2 3.857E-2 1.490E-38 7.889E-25 3.857E-2 0.000E+0
7.287E-2 4.900E-2 5.711E-38 3.170E-24 4.900E-2 0.000E+0
7.613E-2 6.185E-2 2.166E-37 1.252E-23 6.185E-2 0.000E+0
7.940E-2 7.757E-2 8.131E-37 4.858E-23 7.757E-2 0.000E+0
8.267E-2 9.664E-2 3.021E-36 1.852E-22 9.664E-2 0.000E+0
8.593E-2 1.196E-1 1.111E-35 6.940E-22 1.196E-1 0.000E+0
8.920E-2 1.471E-1 4.041E-35 2.555E-21 1.471E-1 0.000E+0
9.247E-2 1.798E-1 1.455E-34 9.245E-21 1.798E-1 0.000E+0
9.573E-2 2.183E-1 5.188E-34 3.287E-20 2.183E-1 0.000E+0
9.900E-2 2.633E-1 1.830E-33 1.148E-19 2.633E-1 0.000E+0
1.023E-1 3.156E-1 6.389E-33 3.943E-19 3.156E-1 0.000E+0
1.055E-1 3.758E-1 2.207E-32 1.330E-18 3.758E-1 0.000E+0
1.088E-1 4.446E-1 7.549E-32 4.409E-18 4.446E-1 0.000E+0
1.121E-1 5.226E-1 2.555E-31 1.436E-17 5.226E-1 0.000E+0
1.153E-1 6.104E-1 8.557E-31 4.598E-17 6.104E-1 0.000E+0
1.186E-1 7.082E-1 2.837E-30 1.446E-16 7.082E-1 0.000E+0
1.219E-1 8.165E-1 9.307E-30 4.471E-16 8.165E-1 0.000E+0
1.251E-1 9.352E-1 3.022E-29 1.358E-15 9.352E-1 0.000E+0
1.284E-1 1.064E+0 9.712E-29 4.054E-15 1.064E+0 0.000E+0
1.317E-1 1.203E+0 3.089E-28 1.189E-14 1.203E+0 0.000E+0
1.349E-1 1.352E+0 9.723E-28 3.427E-14 1.352E+0 0.000E+0
1.382E-1 1.509E+0 3.029E-27 9.706E-14 1.509E+0 0.000E+0
1.415E-1 1.673E+0 9.339E-27 2.701E-13 1.673E+0 0.000E+0
1.447E-1 1.843E+0 2.850E-26 7.388E-13 1.843E+0 0.000E+0
1.480E-1 2.018E+0 8.606E-26 1.985E-12 2.018E+0 0.000E+0
1.513E-1 2.194E+0 2.572E-25 5.243E-12 2.194E+0 0.000E+0
1.545E-1 2.371E+0 7.609E-25 1.361E-11 2.371E+0 0.000E+0
1.578E-1 2.546E+0 2.228E-24 3.470E-11 2.546E+0 0.000E+0
1.611E-1 2.716E+0 6.454E-24 8.695E-11 2.716E+0 0.000E+0
1.643E-1 2.878E+0 1.851E-23 2.141E-10 2.878E+0 0.000E+0
1.676E-1 3.030E+0 5.253E-23 5.181E-10 3.030E+0 0.000E+0
1.709E-1 3.170E+0 1.475E-22 1.232E-9 3.170E+0 0.000E+0
1.741E-1 3.295E+0 4.102E-22 2.878E-9 3.295E+0 0.000E+0
1.774E-1 3.403E+0 1.128E-21 6.609E-9 3.403E+0 0.000E+0
1.807E-1 3.491E+0 3.073E-21 1.491E-8 3.491E+0 1.401E-45
1.839E-1 3.559E+0 8.280E-21 3.306E-8 3.559E+0 4.624E-44
1.872E-1 3.605E+0 2.208E-20 7.202E-8 3.605E+0 1.170E-42
1.905E-1 3.627E+0 5.829E-20 1.542E-7 3.627E+0 2.844E-41
1.937E-1 3.627E+0 1.523E-19 3.244E-7 3.627E+0 6.548E-40
1.970E-1 3.603E+0 3.937E-19 6.706E-7 3.603E+0 1.429E-38
2.003E-1 3.556E+0 1.007E-18 1.362E-6 3.556E+0 2.956E-37
2.035E-1 3.486E+0 2.551E-18 2.719E-6 3.486E+0 5.794E-36
2.068E-1 3.397E+0 6.395E-18 5.334E-6 3.397E+0 1.076E-34
2.101E-1 3.288E+0 1.586E-17 1.028E-5 3.288E+0 1.895E-33
2.133E-1 3.162E+0 3.894E-17 1.948E-5 3.162E+0 3.163E-32
2.166E-1 3.021E+0 9.462E-17 3.625E-5 3.021E+0 5.002E-31
2.199E-1 2.868E+0 2.275E-16 6.631E-5 2.868E+0 7.498E-30
2.231E-1 2.705E+0 5.415E-16 1.192E-4 2.705E+0 1.065E-28
2.264E-1 2.535E+0 1.276E-15 2.105E-4 2.535E+0 1.434E-27
2.297E-1 2.361E+0 2.973E-15 3.653E-4 2.360E+0 1.830E-26
2.329E-1 2.184E+0 6.860E-15 6.230E-4 2.184E+0 2.212E-25
2.362E-1 2.008E+0 1.566E-14 1.044E-3 2.007E+0 2.536E-24
2.395E-1 1.834E+0 3.540E-14 1.720E-3 1.833E+0 2.754E-23
2.427E-1 1.666E+0 7.917E-14 2.783E-3 1.663E+0 2.835E-22
2.460E-1 1.503E+0 1.752E-13 4.425E-3 1.499E+0 2.766E-21
2.493E-1 1.349E+0 3.839E-13 6.915E-3 1.342E+0 2.558E-20
2.525E-1 1.205E+0 8.323E-13 1.062E-2 1.195E+0 2.241E-19
2.558E-1 1.072E+0 1.786E-12 1.602E-2 1.056E+0 1.861E-18
2.591E-1 9.514E-1 3.793E-12 2.376E-2 9.276E-1 1.465E-17
2.623E-1 8.442E-1 7.972E-12 3.461E-2 8.095E-1 1.093E-16
2.656E-1 7.515E-1 1.658E-11 4.956E-2 7.019E-1 7.727E-16
2.689E-1 6.744E-1 3.414E-11 6.973E-2 6.047E-1 5.177E-15
2.721E-1 6.140E-1 6.956E-11 9.640E-2 5.176E-1 3.288E-14
2.754E-1 5.711E-1 1.403E-10 1.310E-1 4.402E-1 1.979E-13
2.787E-1 5.468E-1 2.799E-10 1.749E-1 3.719E-1 1.129E-12
2.819E-1 5.416E-1 5.529E-10 2.294E-1 3.122E-1 6.101E-12
2.852E-1 5.561E-1 1.081E-9 2.957E-1 2.604E-1 3.126E-11
2.885E-1 5.904E-1 2.091E-9 3.746E-1 2.158E-1 1.518E-10
2.917E-1 6.440E-1 4.004E-9 4.663E-1 1.777E-1 6.984E-10
2.950E-1 7.158E-1 7.587E-9 5.704E-1 1.453E-1 3.046E-9
2.983E-1 8.038E-1 1.423E-8 6.857E-1 1.181E-1 1.259E-8
3.015E-1 9.053E-1 2.641E-8 8.099E-1 9.537E-2 4.932E-8
3.048E-1 1.017E+0 4.852E-8 9.401E-1 7.651E-2 1.831E-7
3.081E-1 1.133E+0 8.822E-8 1.072E+0 6.099E-2 6.443E-7
3.113E-1 1.250E+0 1.587E-7 1.202E+0 4.830E-2 2.149E-6
3.146E-1 1.362E+0 2.827E-7 1.324E+0 3.800E-2 6.791E-6
3.179E-1 1.462E+0 4.983E-7 1.432E+0 2.971E-2 2.034E-5
3.211E-1 1.547E+0 8.691E-7 1.523E+0 2.308E-2 5.774E-5
3.244E-1 1.610E+0 1.500E-6 1.592E+0 1.781E-2 1.554E-4
3.277E-1 1.649E+0 2.564E-6 1.635E+0 1.365E-2 3.961E-4
3.309E-1 1.661E+0 4.335E-6 1.650E+0 1.040E-2 9.573E-4
3.342E-1 1.646E+0 7.255E-6 1.636E+0 7.872E-3 2.192E-3
3.375E-1 1.605E+0 1.202E-5 1.594E+0 5.920E-3 4.759E-3
3.407E-1 1.541E+0 1.970E-5 1.527E+0 4.423E-3 9.790E-3
3.440E-1 1.459E+0 3.196E-5 1.437E+0 3.283E-3 1.909E-2
3.473E-1 1.366E+0 5.131E-5 1.328E+0 2.421E-3 3.527E-2
3.505E-1 1.271E+0 8.154E-5 1.207E+0 1.774E-3 6.176E-2
3.538E-1 1.182E+0 1.282E-4 1.078E+0 1.292E-3 1.025E-1
3.571E-1 1.108E+0 1.996E-4 9.455E-1 9.344E-4 1.612E-1
3.603E-1 1.056E+0 3.075E-4 8.151E-1 6.715E-4 2.403E-1
3.636E-1 1.031E+0 4.688E-4 6.906E-1 4.795E-4 3.396E-1
3.669E-1 1.031E+0 7.074E-4 5.749E-1 3.401E-4 4.547E-1
3.701E-1 1.049E+0 1.056E-3 4.703E-1 2.397E-4 5.770E-1
3.734E-1 1.074E+0 1.561E-3 3.781E-1 1.679E-4 6.940E-1
3.767E-1 1.092E+0 2.284E-3 2.987E-1 1.168E-4 7.910E-1
3.799E-1 1.090E+0 3.307E-3 2.319E-1 8.075E-5 8.545E-1
3.832E-1 1.057E+0 4.738E-3 1.769E-1 5.546E-5 8.749E-1
3.865E-1 9.883E-1 6.718E-3 1.326E-1 3.785E-5 8.489E-1
3.897E-1 8.878E-1 9.428E-3 9.765E-2 2.566E-5 7.807E-1
3.930E-1 7.642E-1 1.310E-2 7.068E-2 1.728E-5 6.804E-1
