6.000E-2 2.428E+0 0.000E+0 1.121E-44 1.833E-2 3.087E-18 2.410E+0
6.327E-2 3.237E+0 0.000E+0 1.850E-43 2.319E-2 7.279E-18 3.214E+0
6.653E-2 4.128E+0 0.000E+0 2.948E-42 2.914E-2 1.701E-17 4.099E+0
6.980E-2 5.038E+0 0.000E+0 4.525E-41 3.637E-2 3.938E-17 5.002E+0
7.307E-2 5.883E+0 0.000E+0 6.673E-40 4.509E-2 9.034E-17 5.838E+0
7.633E-2 6.573E+0 0.000E+0 9.457E-39 5.550E-2 2.053E-16 6.517E+0
7.960E-2 7.028E+0 0.000E+0 1.288E-37 6.787E-2 4.625E-16 6.960E+0
8.287E-2 7.192E+0 0.000E+0 1.687E-36 8.241E-2 1.032E-15 7.110E+0
8.613E-2 7.047E+0 0.000E+0 2.122E-35 9.940E-2 2.283E-15 6.947E+0
8.940E-2 6.613E+0 0.000E+0 2.567E-34 1.191E-1 5.002E-15 6.494E+0
9.267E-2 5.948E+0 0.000E+0 2.983E-33 1.417E-1 1.086E-14 5.806E+0
9.593E-2 5.133E+0 0.000E+0 3.333E-32 1.674E-1 2.336E-14 4.966E+0
9.920E-2 4.259E+0 0.000E+0 3.578E-31 1.964E-1 4.980E-14 4.062E+0
1.025E-1 3.408E+0 0.000E+0 3.692E-30 2.289E-1 1.052E-13 3.179E+0
1.057E-1 2.645E+0 0.000E+0 3.662E-29 2.650E-1 2.202E-13 2.380E+0
1.090E-1 2.009E+0 0.000E+0 3.490E-28 3.047E-1 4.566E-13 1.704E+0
1.123E-1 1.515E+0 0.000E+0 3.197E-27 3.479E-1 9.382E-13 1.167E+0
1.155E-1 1.159E+0 0.000E+0 2.815E-26 3.946E-1 1.910E-12 7.646E-1
1.188E-1 9.236E-1 0.000E+0 2.382E-25 4.444E-1 3.854E-12 4.792E-1
1.221E-1 7.844E-1 0.000E+0 1.937E-24 4.972E-1 7.704E-12 2.873E-1
1.253E-1 7.171E-1 0.000E+0 1.514E-23 5.524E-1 1.526E-11 1.647E-1
1.286E-1 6.999E-1 0.000E+0 1.138E-22 6.096E-1 2.995E-11 9.035E-2
1.319E-1 7.155E-1 0.000E+0 8.214E-22 6.681E-1 5.825E-11 4.741E-2
1.351E-1 7.510E-1 0.000E+0 5.700E-21 7.272E-1 1.122E-10 2.379E-2
1.384E-1 7.976E-1 0.000E+0 3.802E-20 7.861E-1 2.143E-10 1.142E-2
1.417E-1 8.493E-1 0.000E+0 2.437E-19 8.441E-1 4.055E-10 5.246E-3
1.449E-1 9.024E-1 0.000E+0 1.501E-18 9.001E-1 7.602E-10 2.304E-3
1.482E-1 9.543E-1 0.000E+0 8.889E-18 9.533E-1 1.412E-9 9.683E-4
1.515E-1 1.003E+0 0.000E+0 5.059E-17 1.003E+0 2.599E-9 3.892E-4
1.547E-1 1.048E+0 0.000E+0 2.767E-16 1.048E+0 4.740E-9 1.496E-4
1.580E-1 1.087E+0 0.000E+0 1.454E-15 1.087E+0 8.566E-9 5.503E-5
1.613E-1 1.120E+0 1.401E-45 7.348E-15 1.120E+0 1.534E-8 1.936E-5
1.645E-1 1.147E+0 7.006E-45 3.568E-14 1.147E+0 2.721E-8 6.515E-6
1.678E-1 1.166E+0 5.325E-44 1.665E-13 1.166E+0 4.784E-8 2.097E-6
1.711E-1 1.177E+0 3.615E-43 7.468E-13 1.177E+0 8.334E-8 6.457E-7
1.743E-1 1.180E+0 2.423E-42 3.219E-12 1.180E+0 1.438E-7 1.902E-7
1.776E-1 1.175E+0 1.592E-41 1.334E-11 1.175E+0 2.460E-7 5.358E-8
1.809E-1 1.162E+0 1.028E-40 5.311E-11 1.162E+0 4.169E-7 1.444E-8
1.841E-1 1.142E+0 6.509E-40 2.032E-10 1.142E+0 7.001E-7 3.723E-9
1.874E-1 1.114E+0 4.047E-39 7.476E-10 1.114E+0 1.165E-6 9.180E-10
1.907E-1 1.080E+0 2.471E-38 2.643E-9 1.079E+0 1.920E-6 2.165E-10
1.939E-1 1.039E+0 1.480E-37 8.979E-9 1.039E+0 3.137E-6 4.885E-11
1.972E-1 9.931E-1 8.707E-37 2.932E-8 9.931E-1 5.078E-6 1.054E-11
2.005E-1 9.427E-1 5.028E-36 9.201E-8 9.427E-1 8.145E-6 2.177E-12
2.037E-1 8.889E-1 2.850E-35 2.775E-7 8.889E-1 1.294E-5 4.299E-13
2.070E-1 8.324E-1 1.586E-34 8.046E-7 8.324E-1 2.038E-5 8.120E-14
2.103E-1 7.742E-1 8.660E-34 2.242E-6 7.742E-1 3.180E-5 1.467E-14
2.135E-1 7.152E-1 4.643E-33 6.003E-6 7.151E-1 4.917E-5 2.536E-15
2.168E-1 6.561E-1 2.444E-32 1.545E-5 6.560E-1 7.533E-5 4.193E-16
2.201E-1 5.979E-1 1.263E-31 3.821E-5 5.978E-1 1.143E-4 6.632E-17
2.233E-1 5.412E-1 6.404E-31 9.085E-5 5.410E-1 1.720E-4 1.003E-17
