T nFsrh nFBsrh dnsrh nF nFB dn
290 1.166308492E+00 1.189470623E+0 -2.316213100E-02 1.166308492E+00 1.189470623E+0 -2.316213100E-02
295 1.164441336E+00 1.188555235E+0 -2.411389900E-02 1.164441336E+00 1.188555235E+0 -2.411389900E-02
300 1.170492852E+00 1.186409253E+0 -1.591640100E-02 1.170492852E+00 1.186409253E+0 -1.591640100E-02
305 1.172655498E+00 1.182850899E+0 -1.019540100E-02 1.172655498E+00 1.182850899E+0 -1.019540100E-02
310 1.172078500E+00 1.177741041E+0 -5.662541000E-03 1.172078500E+00 1.177741041E+0 -5.662541000E-03
315 1.175896740E+00 1.171013087E+0 4.883653000E-03 1.175896740E+00 1.171013087E+0 4.883653000E-03
320 1.178712133E+00 1.162699772E+0 1.601236100E-02 1.178712133E+00 1.162699772E+0 1.601236100E-02
325 1.179651068E+00 1.152948922E+0 2.670214600E-02 1.179651068E+00 1.152948922E+0 2.670214600E-02
330 1.169563827E+00 1.142021210E+0 2.754261700E-02 1.169563827E+00 1.142021210E+0 2.754261700E-02
335 1.153613581E+00 1.130267268E+0 2.334631300E-02 1.153613581E+00 1.130267268E+0 2.334631300E-02
340 1.144204656E+00 1.118087896E+0 2.611676000E-02 1.144204656E+00 1.118087896E+0 2.611676000E-02
