T nFsrh nFBsrh dnsrh nF nFB dn
290 1.159584743E+00 1.223781352E+0 -6.419660900E-02 1.159584743E+00 1.223781352E+0 -6.419660900E-02
295 1.156315009E+00 1.180488514E+0 -2.417350500E-02 1.156315009E+00 1.180488514E+0 -2.417350500E-02
300 1.161448400E+00 1.146355212E+0 1.509318800E-02 1.161448400E+00 1.146355212E+0 1.509318800E-02
305 1.164921547E+00 1.119330545E+0 4.559100200E-02 1.164921547E+00 1.119330545E+0 4.559100200E-02
310 1.164462844E+00 1.097833610E+0 6.662923400E-02 1.164462844E+00 1.097833610E+0 6.662923400E-02
315 1.143301935E+00 1.080648390E+0 6.265354500E-02 1.143301935E+00 1.080648390E+0 6.265354500E-02
320 1.128568302E+00 1.066839366E+0 6.172893600E-02 1.128568302E+00 1.066839366E+0 6.172893600E-02
325 1.110172048E+00 1.055685536E+0 5.448651200E-02 1.110172048E+00 1.055685536E+0 5.448651200E-02
330 1.085911922E+00 1.046629633E+0 3.928228900E-02 1.085911922E+00 1.046629633E+0 3.928228900E-02
335 1.015938581E+00 1.039239387E+0 -2.330080600E-02 1.015938581E+00 1.039239387E+0 -2.330080600E-02
340 1.006424691E+00 1.033178114E+0 -2.675342300E-02 1.006424691E+00 1.033178114E+0 -2.675342300E-02
