T nFsrh nFBsrh dnsrh nF nFB dn
290 1.200513313E+00 1.285756164E+0 -8.524285100E-02 1.200513313E+00 1.285756164E+0 -8.524285100E-02
295 1.209615867E+00 1.243543945E+0 -3.392807800E-02 1.209615867E+00 1.243543945E+0 -3.392807800E-02
300 1.207918144E+00 1.208400366E+0 -4.822220000E-04 1.207918144E+00 1.208400366E+0 -4.822220000E-04
305 1.216790168E+00 1.179048676E+0 3.774149200E-02 1.216790168E+00 1.179048676E+0 3.774149200E-02
310 1.215345664E+00 1.154449688E+0 6.089597600E-02 1.215345664E+00 1.154449688E+0 6.089597600E-02
315 1.218404209E+00 1.133759132E+0 8.464507700E-02 1.218404209E+00 1.133759132E+0 8.464507700E-02
320 1.226739363E+00 1.116291306E+0 1.104480570E-01 1.226739363E+00 1.116291306E+0 1.104480570E-01
325 1.229966566E+00 1.101488845E+0 1.284777210E-01 1.229966566E+00 1.101488845E+0 1.284777210E-01
330 1.237235564E+00 1.088897968E+0 1.483375960E-01 1.237235564E+00 1.088897968E+0 1.483375960E-01
335 1.243804625E+00 1.078148414E+0 1.656562110E-01 1.243804625E+00 1.078148414E+0 1.656562110E-01
340 1.244247012E+00 1.068937277E+0 1.753097350E-01 1.244247012E+00 1.068937277E+0 1.753097350E-01
