N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+15 325 1.500E-4 1.097011363E+00 1.098151603E+00
1.468000E+10 1.000E+15 325 1.500E-4 1.097458387E+00 1.098238123E+00
2.154000E+10 1.000E+15 325 1.500E-4 1.097832235E+00 1.098364706E+00
3.162000E+10 1.000E+15 325 1.500E-4 1.098186393E+00 1.098549650E+00
4.642000E+10 1.000E+15 325 1.500E-4 1.098571657E+00 1.098819315E+00
6.813000E+10 1.000E+15 325 1.500E-4 1.099042481E+00 1.099211219E+00
1.000000E+11 1.000E+15 325 1.500E-4 1.099663272E+00 1.099778182E+00
1.468000E+11 1.000E+15 325 1.500E-4 1.100494030E+00 1.100572247E+00
2.154000E+11 1.000E+15 325 1.500E-4 1.101678100E+00 1.101731379E+00
3.162000E+11 1.000E+15 325 1.500E-4 1.104676888E+00 1.104714461E+00
4.642000E+11 1.000E+15 325 1.500E-4 1.107161699E+00 1.107186989E+00
6.813000E+11 1.000E+15 325 1.500E-4 1.107422367E+00 1.107439469E+00
1.000000E+12 1.000E+15 325 1.500E-4 1.107756186E+00 1.107767758E+00
1.468000E+12 1.000E+15 325 1.500E-4 1.112046651E+00 1.112054553E+00
2.154000E+12 1.000E+15 325 1.500E-4 1.122400668E+00 1.122407192E+00
3.162000E+12 1.000E+15 325 1.500E-4 1.131219447E+00 1.131224198E+00
4.642000E+12 1.000E+15 325 1.500E-4 1.133910692E+00 1.133915788E+00
6.813000E+12 1.000E+15 325 1.500E-4 1.148570675E+00 1.148575944E+00
1.000000E+13 1.000E+15 325 1.500E-4 1.157145619E+00 1.157155221E+00
