T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.369317484E+00 1.300066664E+00 6.925082000E-02 1.368437484E+00 1.299825374E+00 6.861211000E-02 8.800000000E-04 2.412900000E-04
295 1.366826531E+00 1.298025239E+00 6.880129200E-02 1.365962264E+00 1.297796055E+00 6.816620900E-02 8.642670000E-04 2.291840000E-04
300 1.364717566E+00 1.296930784E+00 6.778678200E-02 1.363875351E+00 1.296716840E+00 6.715851100E-02 8.422150000E-04 2.139440000E-04
305 1.363152568E+00 1.296281092E+00 6.687147600E-02 1.362353031E+00 1.296087075E+00 6.626595600E-02 7.995370000E-04 1.940170000E-04
310 1.362458970E+00 1.297189090E+00 6.526988000E-02 1.361712846E+00 1.297011634E+00 6.470121200E-02 7.461240000E-04 1.774560000E-04
315 1.362623686E+00 1.299110551E+00 6.351313500E-02 1.361935827E+00 1.298949029E+00 6.298679800E-02 6.878590000E-04 1.615220000E-04
320 1.363602637E+00 1.301346349E+00 6.225628800E-02 1.362977956E+00 1.301198772E+00 6.177918400E-02 6.246810000E-04 1.475770000E-04
325 1.365616399E+00 1.304759403E+00 6.085699600E-02 1.365052630E+00 1.304619283E+00 6.043334700E-02 5.637690000E-04 1.401200000E-04
330 1.368111563E+00 1.308425854E+00 5.968570900E-02 1.367605246E+00 1.308287042E+00 5.931820400E-02 5.063170000E-04 1.388120000E-04
335 1.371296971E+00 1.311868581E+00 5.942839000E-02 1.370841410E+00 1.311732986E+00 5.910842400E-02 4.555610000E-04 1.355950000E-04
340 1.374976005E+00 1.315825537E+00 5.915046800E-02 1.374563219E+00 1.315681005E+00 5.888221400E-02 4.127860000E-04 1.445320000E-04
