N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.258925447E+00 1.256650635E+00 1.254146698E+00 1.251853304E+00
1.016672606E+01 1.266204544E+00 1.264113666E+00 1.261817439E+00 1.259740227E+00
1.033324570E+01 1.271819909E+00 1.269814719E+00 1.267642822E+00 1.265710221E+00
1.049996187E+01 1.276190818E+00 1.274199191E+00 1.272092837E+00 1.270256250E+00
1.066670514E+01 1.279618734E+00 1.277601835E+00 1.275532256E+00 1.273770525E+00
1.083333839E+01 1.282326157E+00 1.280280012E+00 1.278248629E+00 1.276567272E+00
1.100000000E+01 1.284494657E+00 1.282446527E+00 1.280480858E+00 1.278907401E+00
1.116672606E+01 1.286288974E+00 1.284290365E+00 1.282437287E+00 1.281014085E+00
1.133324570E+01 1.287866959E+00 1.285985724E+00 1.284303324E+00 1.283078376E+00
1.149996187E+01 1.289381421E+00 1.287693494E+00 1.286241511E+00 1.285257718E+00
1.166670514E+01 1.290978531E+00 1.289558375E+00 1.288387031E+00 1.287671073E+00
1.183333839E+01 1.292793946E+00 1.291702856E+00 1.290841331E+00 1.290394975E+00
1.200000000E+01 1.294946058E+00 1.294219428E+00 1.293667164E+00 1.293464624E+00
1.216672606E+01 1.297526499E+00 1.297163650E+00 1.296888284E+00 1.296881176E+00
1.233324570E+01 1.300590143E+00 1.300551418E+00 1.300495357E+00 1.300624234E+00
1.249996187E+01 1.304148802E+00 1.304363338E+00 1.304457926E+00 1.304666380E+00
1.266670514E+01 1.308173543E+00 1.308557109E+00 1.308739570E+00 1.308985311E+00
1.283333839E+01 1.312607995E+00 1.313084619E+00 1.313310235E+00 1.313568496E+00
1.300000000E+01 1.317388421E+00 1.317905302E+00 1.318149627E+00 1.318409267E+00
