N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.253920876E+00 1.251193520E+00 1.248746551E+00 1.246002087E+00
1.016672606E+01 1.259143205E+00 1.256428216E+00 1.254029735E+00 1.251354736E+00
1.033324570E+01 1.263113288E+00 1.260366470E+00 1.257982948E+00 1.255352399E+00
1.049996187E+01 1.266135722E+00 1.263338574E+00 1.260959273E+00 1.258368701E+00
1.066670514E+01 1.268443085E+00 1.265603160E+00 1.263239645E+00 1.260704373E+00
1.083333839E+01 1.270223953E+00 1.267371068E+00 1.265053939E+00 1.262605967E+00
1.100000000E+01 1.271640157E+00 1.268821255E+00 1.266595823E+00 1.264279650E+00
1.116672606E+01 1.272835521E+00 1.270109956E+00 1.268031890E+00 1.265899211E+00
1.133324570E+01 1.273940436E+00 1.271376003E+00 1.269505922E+00 1.267608475E+00
1.149996187E+01 1.275075011E+00 1.272743012E+00 1.271139079E+00 1.269519175E+00
1.166670514E+01 1.276350480E+00 1.274318347E+00 1.273026346E+00 1.271706720E+00
1.183333839E+01 1.277868041E+00 1.276188983E+00 1.275231969E+00 1.274208474E+00
1.200000000E+01 1.279714409E+00 1.278416268E+00 1.277787563E+00 1.277028296E+00
1.216672606E+01 1.281955503E+00 1.281032609E+00 1.280695457E+00 1.280147122E+00
1.233324570E+01 1.284630301E+00 1.284042057E+00 1.283936698E+00 1.283536112E+00
1.249996187E+01 1.287747442E+00 1.287425224E+00 1.287481673E+00 1.287168926E+00
1.266670514E+01 1.291286511E+00 1.291148400E+00 1.291301454E+00 1.291030351E+00
1.283333839E+01 1.295206193E+00 1.295175536E+00 1.295376571E+00 1.295118722E+00
1.300000000E+01 1.299458232E+00 1.299478556E+00 1.299699181E+00 1.299441061E+00
