N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.245109801E+00 1.241719312E+00 1.238429666E+00 1.235207393E+00
1.016672606E+01 1.248731853E+00 1.245282694E+00 1.241969833E+00 1.238751799E+00
1.033324570E+01 1.251426927E+00 1.247920612E+00 1.244593582E+00 1.241394617E+00
1.049996187E+01 1.253436504E+00 1.249892739E+00 1.246575832E+00 1.243424114E+00
1.066670514E+01 1.254953756E+00 1.251407558E+00 1.248138414E+00 1.245074347E+00
1.083333839E+01 1.256137758E+00 1.252636397E+00 1.249464079E+00 1.246538606E+00
1.100000000E+01 1.257122720E+00 1.253723704E+00 1.250706870E+00 1.247978768E+00
1.116672606E+01 1.258024882E+00 1.254794453E+00 1.251998381E+00 1.249529030E+00
1.133324570E+01 1.258947958E+00 1.255958308E+00 1.253448916E+00 1.251293187E+00
1.149996187E+01 1.259986177E+00 1.257309365E+00 1.255143220E+00 1.253337523E+00
1.166670514E+01 1.261223947E+00 1.258921635E+00 1.257133666E+00 1.255685564E+00
1.183333839E+01 1.262731897E+00 1.260842916E+00 1.259436971E+00 1.258322262E+00
1.200000000E+01 1.264561421E+00 1.263092450E+00 1.262040000E+00 1.261209187E+00
1.216672606E+01 1.266741778E+00 1.265665927E+00 1.264913353E+00 1.264303205E+00
1.233324570E+01 1.269282209E+00 1.268545213E+00 1.268024746E+00 1.267569458E+00
1.249996187E+01 1.272176663E+00 1.271706486E+00 1.271346926E+00 1.270987146E+00
1.266670514E+01 1.275407260E+00 1.275124943E+00 1.274861748E+00 1.274551640E+00
1.283333839E+01 1.278946996E+00 1.278779152E+00 1.278563097E+00 1.278273541E+00
1.300000000E+01 1.282765562E+00 1.282656050E+00 1.282456861E+00 1.282173278E+00
