N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.223286454E+00 1.217839971E+00 1.214569726E+00 1.210705113E+00
1.016672606E+01 1.223350416E+00 1.217943056E+00 1.214724534E+00 1.210925413E+00
1.033324570E+01 1.223443653E+00 1.218092823E+00 1.214948565E+00 1.211242759E+00
1.049996187E+01 1.223579138E+00 1.218309406E+00 1.215270699E+00 1.211696129E+00
1.066670514E+01 1.223775119E+00 1.218620517E+00 1.215729668E+00 1.212336104E+00
1.083333839E+01 1.224056788E+00 1.219063175E+00 1.216375136E+00 1.213224417E+00
1.100000000E+01 1.224457830E+00 1.219684507E+00 1.217266467E+00 1.214429164E+00
1.116672606E+01 1.225021381E+00 1.220540413E+00 1.218467155E+00 1.216013095E+00
1.133324570E+01 1.225799048E+00 1.221689912E+00 1.220032482E+00 1.218014330E+00
1.149996187E+01 1.226846308E+00 1.223183629E+00 1.221991270E+00 1.220424733E+00
1.166670514E+01 1.228213080E+00 1.225047727E+00 1.224328425E+00 1.223179953E+00
1.183333839E+01 1.229930435E+00 1.227270489E+00 1.226982475E+00 1.226176706E+00
1.200000000E+01 1.231999766E+00 1.229803797E+00 1.229868269E+00 1.229315052E+00
1.216672606E+01 1.234394265E+00 1.232585774E+00 1.232915227E+00 1.232536822E+00
1.233324570E+01 1.237076753E+00 1.235571311E+00 1.236092013E+00 1.235831840E+00
1.249996187E+01 1.240021841E+00 1.238745632E+00 1.239400703E+00 1.239216730E+00
1.266670514E+01 1.243222519E+00 1.242112760E+00 1.242855155E+00 1.242713753E+00
1.283333839E+01 1.246677525E+00 1.245677115E+00 1.246467392E+00 1.246343739E+00
1.300000000E+01 1.250377114E+00 1.249436522E+00 1.250246377E+00 1.250126008E+00
