N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.320372518E+00 1.316490272E+00 1.312146009E+00 1.310549844E+00
1.016672606E+01 1.320446919E+00 1.316588168E+00 1.312268745E+00 1.310698231E+00
1.033324570E+01 1.320555612E+00 1.316730978E+00 1.312447499E+00 1.310913926E+00
1.049996187E+01 1.320714158E+00 1.316938840E+00 1.312707013E+00 1.311226196E+00
1.066670514E+01 1.320944847E+00 1.317240296E+00 1.313082013E+00 1.311675609E+00
1.083333839E+01 1.321279217E+00 1.317675194E+00 1.313620199E+00 1.312316962E+00
1.100000000E+01 1.321761171E+00 1.318297903E+00 1.314385226E+00 1.313221564E+00
1.116672606E+01 1.322450369E+00 1.319180171E+00 1.315458420E+00 1.314477375E+00
1.133324570E+01 1.323425047E+00 1.320412225E+00 1.316937411E+00 1.316184766E+00
1.149996187E+01 1.324782611E+00 1.322099743E+00 1.318929034E+00 1.318445582E+00
1.166670514E+01 1.326635353E+00 1.324353917E+00 1.321534471E+00 1.321344970E+00
1.183333839E+01 1.329098225E+00 1.327272861E+00 1.324827286E+00 1.324929441E+00
1.200000000E+01 1.332267198E+00 1.330916565E+00 1.328830506E+00 1.329189940E+00
1.216672606E+01 1.336191684E+00 1.335284159E+00 1.333503995E+00 1.334060648E+00
1.233324570E+01 1.340851750E+00 1.340306454E+00 1.338752297E+00 1.339437457E+00
1.249996187E+01 1.346154552E+00 1.345862354E+00 1.344451765E+00 1.345206832E+00
1.266670514E+01 1.351957169E+00 1.351812570E+00 1.350481638E+00 1.351268000E+00
1.283333839E+01 1.358105393E+00 1.358031027E+00 1.356741693E+00 1.357539155E+00
1.300000000E+01 1.364465955E+00 1.364418005E+00 1.363152568E+00 1.363952305E+00
