fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0UL1 9:48 297.6 38.96 1.000E+000 2.732E+000 7.879E-007 2.345E+003 3.051E+000 6.165E-009 1.730E-004 1.574E-001 1.727E-004 8.764E-006 3.225E-001 8.970E-002 9.759E-005 3.500E-003 
0UL2 10:12 300.5 38.58 1.000E+000 2.746E+000 7.589E-007 2.275E+003 2.980E+000 7.482E-009 1.741E-004 1.525E-001 1.737E-004 8.521E-006 3.216E-001 8.670E-002 9.817E-005 1.397E-002 
0UL3 10:30 303.2 38.24 1.000E+000 2.394E+000 7.492E-007 2.213E+003 2.939E+000 8.783E-009 1.757E-004 1.486E-001 1.754E-004 8.358E-006 3.206E-001 8.440E-002 9.891E-005 2.931E-003 
0UL4 10:56 306.3 37.85 1.000E+000 2.812E+000 6.913E-007 2.146E+003 2.889E+000 1.039E-008 1.768E-004 1.431E-001 1.764E-004 8.051E-006 3.190E-001 8.100E-002 9.927E-005 9.205E-004 
0UL5 11:13 309.3 37.49 1.000E+000 2.417E+000 8.239E-007 2.085E+003 2.832E+000 1.242E-008 1.749E-004 1.372E-001 1.746E-004 7.589E-006 3.170E-001 7.740E-002 9.793E-005 1.127E-003 
0UL6 11:36 312.2 37.14 1.000E+000 2.344E+000 7.762E-007 2.026E+003 2.787E+000 1.440E-008 1.757E-004 1.321E-001 1.753E-004 7.308E-006 3.156E-001 7.430E-002 9.823E-005 1.428E-003 
0UL7 11:51 315 36.81 1.000E+000 2.335E+000 8.629E-007 1.970E+003 2.737E+000 1.668E-008 1.767E-004 1.275E-001 1.764E-004 7.073E-006 3.145E-001 7.160E-002 9.864E-005 2.424E-003 
0UL8 12:20 318.7 36.38 1.000E+000 2.578E+000 9.451E-007 1.893E+003 2.683E+000 1.990E-008 1.785E-004 1.215E-001 1.781E-004 6.765E-006 3.126E-001 6.800E-002 9.934E-005 1.499E-003 
0UL9 12:36 321.5 36.06 1.000E+000 2.098E+000 9.193E-007 1.832E+003 2.652E+000 2.211E-008 1.774E-004 1.153E-001 1.771E-004 6.331E-006 3.101E-001 6.430E-002 9.831E-005 1.135E-003 
UL10 12:56 324.4 35.74 1.000E+000 2.343E+000 9.214E-007 1.765E+003 2.614E+000 2.499E-008 1.781E-004 1.102E-001 1.777E-004 6.031E-006 3.081E-001 6.120E-002 9.839E-005 1.883E-003 
UL11 13:13 327.5 35.4 1.000E+000 2.528E+000 9.390E-007 1.687E+003 2.567E+000 2.845E-008 1.809E-004 1.054E-001 1.804E-004 5.826E-006 3.065E-001 5.840E-002 9.959E-005 8.679E-004 
UL12 14:1 330.4 35.09 1.000E+000 2.932E+000 1.086E-006 1.608E+003 2.529E+000 3.200E-008 1.798E-004 9.971E-002 1.792E-004 5.427E-006 3.037E-001 5.500E-002 9.850E-005 1.044E-002 
UL13 14:18 332.7 34.85 1.000E+000 2.833E+000 1.013E-006 1.539E+003 2.511E+000 3.445E-008 1.799E-004 9.521E-002 1.793E-004 5.144E-006 3.014E-001 5.230E-002 9.817E-005 9.738E-004 
