N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+16 340 2.100E-4 1.106883554E+00 1.140287206E+00
1.468000E+10 1.000E+16 340 2.100E-4 1.117772863E+00 1.141360778E+00
2.154000E+10 1.000E+16 340 2.100E-4 1.126398711E+00 1.142911485E+00
3.162000E+10 1.000E+16 340 2.100E-4 1.133633476E+00 1.145134826E+00
4.642000E+10 1.000E+16 340 2.100E-4 1.140294296E+00 1.148288622E+00
6.813000E+10 1.000E+16 340 2.100E-4 1.147133973E+00 1.152693799E+00
1.000000E+11 1.000E+16 340 2.100E-4 1.154834681E+00 1.158712941E+00
1.468000E+11 1.000E+16 340 2.100E-4 1.163967555E+00 1.166687153E+00
2.154000E+11 1.000E+16 340 2.100E-4 1.174891367E+00 1.176812352E+00
3.162000E+11 1.000E+16 340 2.100E-4 1.187596058E+00 1.188964583E+00
4.642000E+11 1.000E+16 340 2.100E-4 1.201495204E+00 1.202478513E+00
6.813000E+11 1.000E+16 340 2.100E-4 1.215781712E+00 1.216493086E+00
1.000000E+12 1.000E+16 340 2.100E-4 1.229193480E+00 1.229710043E+00
1.468000E+12 1.000E+16 340 2.100E-4 1.241003388E+00 1.241349791E+00
2.154000E+12 1.000E+16 340 2.100E-4 1.250727292E+00 1.251078429E+00
3.162000E+12 1.000E+16 340 2.100E-4 1.259085382E+00 1.259392801E+00
4.642000E+12 1.000E+16 340 2.100E-4 1.266170728E+00 1.266386739E+00
6.813000E+12 1.000E+16 340 2.100E-4 1.272319203E+00 1.272413754E+00
1.000000E+13 1.000E+16 340 2.100E-4 1.277696459E+00 1.277743153E+00
