T d154 d184 d214 d244
d 150 180 210 240
290 2.606800000E-05 2.553400000E-05 2.532800000E-05 2.522600000E-05
295 2.378800000E-05 2.332300000E-05 2.303700000E-05 2.290000000E-05
300 2.127500000E-05 2.081400000E-05 2.056600000E-05 2.051100000E-05
305 1.925300000E-05 1.878400000E-05 1.872200000E-05 1.838500000E-05
310 1.752900000E-05 1.709500000E-05 1.691000000E-05 1.684100000E-05
315 1.607500000E-05 1.574300000E-05 1.562800000E-05 1.559700000E-05
320 1.538400000E-05 1.522000000E-05 1.521600000E-05 1.531900000E-05
325 1.544700000E-05 1.555100000E-05 1.578200000E-05 1.616500000E-05
330 1.649300000E-05 1.707500000E-05 1.782900000E-05 1.866400000E-05
335 1.899700000E-05 2.052300000E-05 2.219200000E-05 2.387200000E-05
340 2.319800000E-05 2.638400000E-05 2.958400000E-05 3.274700000E-05
