T d154 d184 d214 d244
d 150 180 210 240
290 4.011900000E-05 3.966500000E-05 3.943100000E-05 3.940800000E-05
295 3.646500000E-05 3.605100000E-05 3.577900000E-05 3.576100000E-05
300 3.335900000E-05 3.294400000E-05 3.268400000E-05 3.262500000E-05
305 3.037900000E-05 2.997900000E-05 2.973000000E-05 2.968000000E-05
310 2.772000000E-05 2.732500000E-05 2.727200000E-05 2.705800000E-05
315 2.521400000E-05 2.487800000E-05 2.485500000E-05 2.468800000E-05
320 2.374300000E-05 2.354600000E-05 2.339300000E-05 2.343400000E-05
325 2.313300000E-05 2.300600000E-05 2.303200000E-05 2.317600000E-05
330 2.336100000E-05 2.352200000E-05 2.382100000E-05 2.416100000E-05
335 2.528200000E-05 2.576700000E-05 2.663700000E-05 2.748600000E-05
340 2.920100000E-05 3.036600000E-05 3.211800000E-05 3.392600000E-05
