N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.698613840E-01 -1.667774350E-01 -1.634062700E-01 -1.598603280E-01
1.600000000E+01 3.064242000E-02 3.059450100E-02 3.009994200E-02 2.971681500E-02
1.700000000E+01 7.775315800E-02 7.750602100E-02 7.609613800E-02 7.635271800E-02
1.549996187E+01 2.732472000E-03 -1.305957000E-03 -3.479638000E-03 -5.943835000E-03
1.649996187E+01 5.600306500E-02 5.714240400E-02 5.756904900E-02 5.805452600E-02
1.674996808E+01 6.946510600E-02 6.838217800E-02 6.923540300E-02 6.963939100E-02
1.624993176E+01 4.245895200E-02 4.289527100E-02 4.330166900E-02 4.366642600E-02
1.574996808E+01 2.084470900E-02 1.955786600E-02 1.834040900E-02 1.816061400E-02
1.524993176E+01 -5.016931200E-02 -5.988488200E-02 -6.842323600E-02 -7.633859000E-02
