N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.877715800E-02 2.901647600E-02 2.908516800E-02 2.903654700E-02
1.600000000E+01 -1.528659000E-02 -2.116000400E-02 -2.794085600E-02 -3.179244700E-02
1.700000000E+01 1.029117300E-01 1.063515540E-01 1.085896720E-01 1.109425060E-01
1.549996187E+01 -1.617342660E-01 -1.509445930E-01 -1.410900360E-01 -1.316954080E-01
1.649996187E+01 6.041523200E-02 6.339839400E-02 6.522720600E-02 6.652387600E-02
1.674996808E+01 8.416752300E-02 8.655005700E-02 8.992235200E-02 9.197968000E-02
1.624993176E+01 3.231499700E-02 3.216295600E-02 3.168771200E-02 3.083734200E-02
1.574996808E+01 -1.227398790E-01 -1.414612330E-01 -1.550673990E-01 -1.670719480E-01
1.524993176E+01 8.986661000E-03 9.378084000E-03 9.611555000E-03 9.739568000E-03
