T d154 d184 d214 d244
d 150 180 210 240
290 1.367806100E-02 1.369228000E-02 1.428489900E-02 1.461788800E-02
295 1.060179800E-02 1.049921200E-02 1.083085600E-02 1.095466000E-02
300 3.642821000E-03 2.790350000E-03 2.623441000E-03 2.488746000E-03
305 -1.112459700E-02 -1.332660400E-02 -1.437926600E-02 -1.500068700E-02
310 -4.044143800E-02 -4.496627000E-02 -4.744804400E-02 -4.873284000E-02
315 -9.484738300E-02 -1.017368910E-01 -1.062313040E-01 -1.081736700E-01
320 -1.798745630E-01 -1.765279750E-01 -1.731128970E-01 -1.699157200E-01
325 -1.561433210E-01 -1.494307670E-01 -1.432934110E-01 -1.379167120E-01
330 -1.016765690E-01 -8.907054200E-02 -7.828895100E-02 -6.935208200E-02
335 4.126800000E-05 7.690234000E-03 7.454678000E-03 7.120076000E-03
340 1.353975200E-02 1.313830400E-02 1.256475500E-02 1.189906300E-02
