T d154 d184 d214 d244
d 150 180 210 240
290 6.421216300E-02 6.059800000E-02 5.951361600E-02 5.842354200E-02
295 6.206007600E-02 5.875822300E-02 5.777063300E-02 5.692432700E-02
300 6.088018600E-02 5.793271700E-02 5.722485200E-02 5.633093400E-02
305 6.015173700E-02 5.754026600E-02 5.703309400E-02 5.630453300E-02
310 6.025591400E-02 5.796652500E-02 5.764228300E-02 5.706383300E-02
315 6.166524000E-02 5.963797400E-02 5.948398700E-02 5.870561500E-02
320 6.334360100E-02 6.166230200E-02 6.156945000E-02 6.085633900E-02
325 6.566685900E-02 6.424089100E-02 6.426019100E-02 6.361770300E-02
330 6.910664800E-02 6.802845100E-02 6.812633500E-02 6.747899000E-02
335 7.223627200E-02 7.125119100E-02 7.150128700E-02 7.084053800E-02
340 7.526296400E-02 7.441048700E-02 7.465200800E-02 7.394855800E-02
