Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.231973076E+00 1.207090361E+00 2.488271500E-02 1.226618716E+00 1.201658912E+00 2.495980400E-02 5.354360000E-03 5.431449000E-03
1.468000E+10 1.232064096E+00 1.207159203E+00 2.490489300E-02 1.228274668E+00 1.203304970E+00 2.496969800E-02 3.789428000E-03 3.854233000E-03
2.154000E+10 1.232196156E+00 1.207267941E+00 2.492821500E-02 1.229535630E+00 1.204546617E+00 2.498901300E-02 2.660526000E-03 2.721324000E-03
3.162000E+10 1.232386834E+00 1.207415400E+00 2.497143400E-02 1.230529919E+00 1.205506613E+00 2.502330600E-02 1.856915000E-03 1.908787000E-03
4.642000E+10 1.232660200E+00 1.207629878E+00 2.503032200E-02 1.231368848E+00 1.206293741E+00 2.507510700E-02 1.291352000E-03 1.336137000E-03
6.813000E+10 1.233048283E+00 1.207934380E+00 2.511390300E-02 1.232151310E+00 1.207003521E+00 2.514778900E-02 8.969730000E-04 9.308590000E-04
1.000000E+11 1.233591870E+00 1.208366835E+00 2.522503500E-02 1.232967926E+00 1.207717834E+00 2.525009200E-02 6.239440000E-04 6.490010000E-04
1.468000E+11 1.234339935E+00 1.208974304E+00 2.536563100E-02 1.233903949E+00 1.208519918E+00 2.538403100E-02 4.359860000E-04 4.543860000E-04
2.154000E+11 1.235346785E+00 1.209810906E+00 2.553587900E-02 1.235039598E+00 1.209490736E+00 2.554886200E-02 3.071870000E-04 3.201700000E-04
3.162000E+11 1.236666645E+00 1.210941230E+00 2.572541500E-02 1.236447360E+00 1.210712889E+00 2.573447100E-02 2.192850000E-04 2.283410000E-04
4.642000E+11 1.238346772E+00 1.212428706E+00 2.591806600E-02 1.238187276E+00 1.212262932E+00 2.592434400E-02 1.594960000E-04 1.657740000E-04
6.813000E+11 1.240421411E+00 1.214327112E+00 2.609429900E-02 1.240302501E+00 1.214203838E+00 2.609866300E-02 1.189100000E-04 1.232740000E-04
1.000000E+12 1.242908059E+00 1.216670423E+00 2.623763600E-02 1.242816746E+00 1.216575995E+00 2.624075100E-02 9.131300000E-05 9.442800000E-05
1.468000E+12 1.245904721E+00 1.219466341E+00 2.643838000E-02 1.245832356E+00 1.219391626E+00 2.644073000E-02 7.236500000E-05 7.471500000E-05
2.154000E+12 1.249194395E+00 1.222711221E+00 2.648317400E-02 1.249135301E+00 1.222650112E+00 2.648518900E-02 5.909400000E-05 6.110900000E-05
3.162000E+12 1.252843054E+00 1.226342138E+00 2.650091600E-02 1.252793612E+00 1.226290961E+00 2.650265100E-02 4.944200000E-05 5.117700000E-05
4.642000E+12 1.256813883E+00 1.230349963E+00 2.646392000E-02 1.256771807E+00 1.230306265E+00 2.646554200E-02 4.207600000E-05 4.369800000E-05
6.813000E+12 1.261076077E+00 1.234685874E+00 2.639020300E-02 1.261039926E+00 1.234648180E+00 2.639174600E-02 3.615100000E-05 3.769400000E-05
1.000000E+13 1.265607861E+00 1.239418071E+00 2.618979000E-02 1.265576686E+00 1.239385446E+00 2.619124000E-02 3.117500000E-05 3.262500000E-05
