T d154 d184 d214 d244
d 150 180 210 240
290 3.972980000E-04 3.314840000E-04 2.888440000E-04 2.597470000E-04
295 3.492010000E-04 2.940430000E-04 2.582600000E-04 2.339430000E-04
300 3.143980000E-04 2.686400000E-04 2.392440000E-04 2.192850000E-04
305 2.925520000E-04 2.554220000E-04 2.312290000E-04 2.150420000E-04
310 2.822570000E-04 2.518360000E-04 2.324490000E-04 2.191010000E-04
315 2.796100000E-04 2.547230000E-04 2.381190000E-04 2.271330000E-04
320 2.764430000E-04 2.552980000E-04 2.407220000E-04 2.310460000E-04
325 2.582650000E-04 2.382260000E-04 2.243060000E-04 2.153570000E-04
330 1.982150000E-04 1.771340000E-04 1.628380000E-04 1.543580000E-04
335 5.883200000E-05 3.340400000E-05 2.101000000E-05 1.451300000E-05
340 -1.876450000E-04 -2.107830000E-04 -2.203760000E-04 -2.226560000E-04
