T d154 d184 d214 d244
d 150 180 210 240
290 5.697740000E-03 5.169180000E-03 4.797886000E-03 4.538418000E-03
295 5.131585000E-03 4.633016000E-03 4.287853000E-03 4.046536000E-03
300 4.587546000E-03 4.127658000E-03 3.817320000E-03 3.598767000E-03
305 4.098883000E-03 3.685293000E-03 3.416451000E-03 3.225064000E-03
310 3.696039000E-03 3.337498000E-03 3.109076000E-03 2.949280000E-03
315 3.403002000E-03 3.103928000E-03 2.913968000E-03 2.785417000E-03
320 3.232864000E-03 2.992734000E-03 2.840342000E-03 2.743005000E-03
325 3.194561000E-03 3.010725000E-03 2.896969000E-03 2.823810000E-03
330 3.292102000E-03 3.159185000E-03 3.083633000E-03 3.030822000E-03
335 3.522969000E-03 3.434399000E-03 3.391521000E-03 3.360393000E-03
340 3.877333000E-03 3.828871000E-03 3.813371000E-03 3.797123000E-03
