N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.125762000E-03 -3.338200000E-04 3.395224000E-03 7.204996000E-03 1.208151000E-02 1.902473600E-02 2.912353200E-02 4.354454500E-02 6.343933800E-02
1.016672606E+01 7.863550000E-04 -2.567730000E-04 2.329105000E-03 5.026427000E-03 8.592193000E-03 1.385040700E-02 2.172247000E-02 3.317799900E-02 4.920540800E-02
1.033324570E+01 5.453070000E-04 -1.889830000E-04 1.594698000E-03 3.486926000E-03 6.062019000E-03 1.000015600E-02 1.611180600E-02 2.524555700E-02 3.822738500E-02
1.049996187E+01 3.762830000E-04 -1.349060000E-04 1.090585000E-03 2.408159000E-03 4.246043000E-03 7.155937000E-03 1.185883800E-02 1.915114600E-02 2.977338100E-02
1.066670514E+01 2.588300000E-04 -9.407000000E-05 7.454340000E-04 1.657644000E-03 2.956241000E-03 5.076367000E-03 8.646757000E-03 1.443845300E-02 2.319535800E-02
1.083333839E+01 1.777350000E-04 -6.417600000E-05 5.096210000E-04 1.138578000E-03 2.049042000E-03 3.574450000E-03 6.243165000E-03 1.078759400E-02 1.800257300E-02
1.100000000E+01 1.220030000E-04 -4.261400000E-05 3.487970000E-04 7.812400000E-04 1.416308000E-03 2.503295000E-03 4.469218000E-03 7.978130000E-03 1.386522300E-02
1.116672606E+01 8.384300000E-05 -2.712900000E-05 2.393390000E-04 5.362220000E-04 9.780830000E-04 1.748169000E-03 3.180507000E-03 5.847253000E-03 1.057560000E-02
1.133324570E+01 5.780600000E-05 -1.591800000E-05 1.650600000E-04 3.687680000E-04 6.763250000E-04 1.221102000E-03 2.258670000E-03 4.261348000E-03 7.995286000E-03
1.149996187E+01 4.011300000E-05 -7.686000000E-06 1.148130000E-04 2.547230000E-04 4.695720000E-04 8.563090000E-04 1.608289000E-03 3.103928000E-03 6.012963000E-03
1.166670514E+01 2.816100000E-05 -1.565000000E-06 8.095500000E-05 1.773190000E-04 3.285760000E-04 6.056540000E-04 1.154701000E-03 2.273817000E-03 4.523497000E-03
1.183333839E+01 2.015200000E-05 2.936000000E-06 5.818100000E-05 1.249610000E-04 2.328540000E-04 4.344890000E-04 8.411990000E-04 1.686282000E-03 3.424926000E-03
1.200000000E+01 1.485400000E-05 5.989000000E-06 4.280700000E-05 8.962900000E-05 1.681470000E-04 3.181770000E-04 6.257010000E-04 1.273367000E-03 2.623479000E-03
1.216672606E+01 -1.691000000E-05 7.707000000E-06 3.227300000E-05 6.579600000E-05 1.245160000E-04 2.392870000E-04 4.775310000E-04 9.826770000E-04 2.039136000E-03
1.233324570E+01 -7.546000000E-06 8.250000000E-06 2.490300000E-05 4.966900000E-05 9.504200000E-05 1.855160000E-04 3.746660000E-04 7.753720000E-04 1.608579000E-03
1.249996187E+01 -2.089000000E-06 7.955000000E-06 1.964300000E-05 3.867300000E-05 7.495200000E-05 1.482830000E-04 3.016220000E-04 6.238570000E-04 1.285100000E-03
1.266670514E+01 6.870000000E-07 7.192000000E-06 1.583200000E-05 3.105600000E-05 6.093900000E-05 1.216960000E-04 2.479220000E-04 5.094300000E-04 1.036270000E-03
1.283333839E+01 1.873000000E-06 6.317000000E-06 1.303900000E-05 2.564300000E-05 5.080500000E-05 1.018890000E-04 2.067400000E-04 4.200210000E-04 8.405020000E-04
1.300000000E+01 2.268000000E-06 5.483000000E-06 1.096100000E-05 2.164000000E-05 4.312400000E-05 8.640300000E-05 1.738390000E-04 3.480560000E-04 6.836080000E-04
