N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 5.652270000E-04 3.840230000E-04 2.615100000E-04 1.785310000E-04 1.222720000E-04 8.410700000E-05 5.822700000E-05 4.072500000E-05 2.892400000E-05 2.102000000E-05 1.575300000E-05 1.224700000E-05 9.859000000E-06 8.172000000E-06 6.883000000E-06 5.849000000E-06 5.013000000E-06 4.325000000E-06 3.757000000E-06
1.600000000E+01 1.051593800E-02 7.808259000E-03 5.708916000E-03 4.115767000E-03 2.933851000E-03 2.074961000E-03 1.461448000E-03 1.029062000E-03 7.274090000E-04 5.185100000E-04 3.745960000E-04 2.757540000E-04 2.078760000E-04 1.610300000E-04 1.282570000E-04 1.047220000E-04 8.715600000E-05 7.342400000E-05 6.222000000E-05
1.700000000E+01 5.266425900E-02 4.436892200E-02 3.753309900E-02 3.164906600E-02 2.639997000E-02 2.165057600E-02 1.739857900E-02 1.370164100E-02 1.060850900E-02 8.119666000E-03 6.183138000E-03 4.712752000E-03 3.611451000E-03 2.789025000E-03 2.171210000E-03 1.701771000E-03 1.340344000E-03 1.058678000E-03 8.369980000E-04
1.549996187E+01 3.714039000E-03 2.607806000E-03 1.818151000E-03 1.261159000E-03 8.720200000E-04 6.021550000E-04 4.160190000E-04 2.881620000E-04 2.006190000E-04 1.408490000E-04 1.001300000E-04 7.245700000E-05 5.366200000E-05 4.088000000E-05 3.212800000E-05 2.603500000E-05 2.166900000E-05 1.838400000E-05 1.579400000E-05
1.649996187E+01 2.540633800E-02 2.035768100E-02 1.610933000E-02 1.252805100E-02 9.556192000E-03 7.157117000E-03 5.281737000E-03 3.860526000E-03 2.811753000E-03 2.053736000E-03 1.513834000E-03 1.132426000E-03 8.632200000E-04 6.716870000E-04 5.329340000E-04 4.296440000E-04 3.502540000E-04 2.873500000E-04 2.362900000E-04
1.674996808E+01 3.715757800E-02 3.068581700E-02 2.522559000E-02 2.049272500E-02 1.635915700E-02 1.279830700E-02 9.818920000E-03 7.414281000E-03 5.541679000E-03 4.127658000E-03 3.084596000E-03 2.326355000E-03 1.777908000E-03 1.379164000E-03 1.085004000E-03 8.633290000E-04 6.923480000E-04 5.576800000E-04 4.498880000E-04
1.624993176E+01 1.668282400E-02 1.287256700E-02 9.770634000E-03 7.286095000E-03 5.344909000E-03 3.869399000E-03 2.776394000E-03 1.984185000E-03 1.419754000E-03 1.022700000E-03 7.458140000E-04 5.536260000E-04 4.202060000E-04 3.269050000E-04 2.605300000E-04 2.119410000E-04 1.750050000E-04 1.458020000E-04 1.219200000E-04
1.574996808E+01 6.377627000E-03 4.584226000E-03 3.257487000E-03 2.293525000E-03 1.604275000E-03 1.117865000E-03 7.780670000E-04 5.424960000E-04 3.801030000E-04 2.686400000E-04 1.923830000E-04 1.403300000E-04 1.048370000E-04 8.056300000E-05 6.381100000E-05 5.200000000E-05 4.337700000E-05 3.676500000E-05 3.143800000E-05
1.524993176E+01 1.958803000E-03 1.353821000E-03 9.325520000E-04 6.410160000E-04 4.402040000E-04 3.023720000E-04 2.080190000E-04 1.435800000E-04 9.966800000E-05 6.981600000E-05 4.958000000E-05 3.587800000E-05 2.660000000E-05 2.029400000E-05 1.595100000E-05 1.290900000E-05 1.072500000E-05 9.097000000E-06 7.828000000E-06
