T nFsrh nFBsrh dnsrh nF nFB dn
290 1.164815459E+00 1.137978859E+00 2.683660000E-02 1.164278232E+00 1.137506684E+00 2.677154800E-02
295 1.169137075E+00 1.141186113E+00 2.795096200E-02 1.163157552E+00 1.139108145E+00 2.404940700E-02
300 1.168190961E+00 1.139805909E+00 2.838505200E-02 1.167379107E+00 1.139089738E+00 2.828936900E-02
305 1.173575652E+00 1.145234700E+00 2.834095200E-02 1.172554655E+00 1.144322067E+00 2.823258800E-02
310 1.176698578E+00 1.150526548E+00 2.617203000E-02 1.174649848E+00 1.149375902E+00 2.527394600E-02
315 1.176336825E+00 1.155184985E+00 2.115184000E-02 1.174763732E+00 1.153755232E+00 2.100850000E-02
320 1.169561879E+00 1.159441711E+00 1.012016800E-02 1.167996423E+00 1.157685687E+00 1.031073600E-02
325 1.157158915E+00 1.162857763E+00 -5.698848000E-03 1.155592366E+00 1.160733152E+00 -5.140786000E-03
330 1.138577313E+00 1.165549598E+00 -2.697228500E-02 1.136988598E+00 1.163013781E+00 -2.602518300E-02
335 1.117927403E+00 1.166485948E+00 -4.855854500E-02 1.116441334E+00 1.163528060E+00 -4.708672600E-02
340 1.103169308E+00 1.149276578E+00 -4.610727000E-02 1.102028981E+00 1.146379198E+00 -4.435021700E-02
