T nFsrh nFBsrh dnsrh nF nFB dn
290 1.200531131E+00 1.139179747E+00 6.135138400E-02 1.186679695E+00 1.137192942E+00 4.948675300E-02
295 1.209640955E+00 1.144088486E+00 6.555246900E-02 1.184874670E+00 1.141518958E+00 4.335571200E-02
300 1.207950566E+00 1.148564177E+00 5.938638900E-02 1.187155711E+00 1.145287919E+00 4.186779200E-02
305 1.216835834E+00 1.151192135E+00 6.564369900E-02 1.191843682E+00 1.148455745E+00 4.338793700E-02
310 1.215404197E+00 1.153515725E+00 6.188847200E-02 1.197619687E+00 1.151023848E+00 4.659583900E-02
315 1.218480396E+00 1.156157430E+00 6.232296600E-02 1.204152835E+00 1.152835042E+00 5.131779300E-02
320 1.226843533E+00 1.159061678E+00 6.778185500E-02 1.209983868E+00 1.154055525E+00 5.592834300E-02
325 1.230102715E+00 1.162196385E+00 6.790633000E-02 1.214851451E+00 1.154412953E+00 6.043849800E-02
330 1.237417225E+00 1.164707757E+00 7.270946800E-02 1.218748928E+00 1.154087316E+00 6.466161200E-02
335 1.244043804E+00 1.165454341E+00 7.858946300E-02 1.221502117E+00 1.153095227E+00 6.840689000E-02
340 1.244704151E+00 1.165562911E+00 7.914124000E-02 1.222886575E+00 1.151355703E+00 7.153087200E-02
