T d154 d184 d214 d244
d 150 180 210 240
290 1.467678500E-02 1.508884600E-02 1.604449500E-02 1.665932400E-02
295 1.251572200E-02 1.316335800E-02 1.414121200E-02 1.478656900E-02
300 7.555721000E-03 8.160543000E-03 9.263796000E-03 1.009603500E-02
305 -3.094285000E-03 -2.435261000E-03 -1.045239000E-03 1.876830000E-04
310 -2.449599300E-02 -2.355386600E-02 -2.143348300E-02 -1.929902400E-02
315 -6.541949900E-02 -6.261751800E-02 -5.904663600E-02 -5.507220800E-02
320 -1.325030430E-01 -1.282436800E-01 -1.218913720E-01 -1.155093950E-01
325 -1.630288930E-01 -1.595685570E-01 -1.567814180E-01 -1.546216440E-01
330 -1.165205090E-01 -1.104320070E-01 -1.062646190E-01 -1.035535370E-01
335 -2.627510700E-02 -1.666550300E-02 -1.094801900E-02 -7.978677000E-03
340 1.037930600E-02 9.289680000E-03 8.256451000E-03 7.373416000E-03
