fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 Iph Voc Isc Pm FF Vm Im dev 
0UL1 9:43 298.8 38.8 1.000E+000 1.562E+000 1.032E-010 2.325E+003 3.294E+000 2.084E-005 1.743E-004 1.545E-001 1.741E-004 8.652E-006 3.217E-001 8.790E-002 9.832E-005 3.734E-003 
0UL2 10:8 301.7 38.43 1.000E+000 1.637E+000 1.616E-010 2.260E+003 3.222E+000 2.184E-005 1.736E-004 1.491E-001 1.734E-004 8.282E-006 3.203E-001 8.460E-002 9.778E-005 1.533E-003 
0UL3 10:27 304.6 38.06 1.000E+000 1.576E+000 2.658E-010 2.196E+003 3.159E+000 2.301E-005 1.743E-004 1.446E-001 1.741E-004 8.034E-006 3.191E-001 8.190E-002 9.797E-005 1.602E-003 
0UL4 10:53 307.6 37.69 1.000E+000 1.440E+000 4.157E-010 2.129E+003 3.105E+000 2.494E-005 1.750E-004 1.389E-001 1.748E-004 7.711E-006 3.175E-001 7.840E-002 9.823E-005 6.452E-003 
0UL5 11:15 310.9 37.29 1.000E+000 1.332E+000 6.601E-010 2.055E+003 3.033E+000 2.649E-005 1.748E-004 1.333E-001 1.746E-004 7.349E-006 3.159E-001 7.500E-002 9.785E-005 3.002E-003 
0UL6 11:45 313.4 36.99 1.000E+000 1.383E+000 9.622E-010 2.000E+003 2.993E+000 2.832E-005 1.746E-004 1.285E-001 1.744E-004 7.040E-006 3.142E-001 7.210E-002 9.750E-005 1.254E-003 
0UL7 12:4 316.8 36.6 1.000E+000 1.258E+000 1.475E-009 1.924E+003 2.923E+000 3.061E-005 1.760E-004 1.229E-001 1.758E-004 6.757E-006 3.127E-001 6.880E-002 9.806E-005 1.986E-003 
0UL8 12:27 319.2 36.32 1.000E+000 1.256E+000 2.099E-009 1.870E+003 2.902E+000 3.337E-005 1.764E-004 1.182E-001 1.762E-004 6.473E-006 3.109E-001 6.600E-002 9.793E-005 1.403E-003 
0UL9 12:45 323 35.9 1.000E+000 1.144E+000 3.652E-009 1.785E+003 2.845E+000 3.715E-005 1.774E-004 1.116E-001 1.772E-004 6.100E-006 3.085E-001 6.200E-002 9.822E-005 4.557E-003 
UL10 13:8 325.2 35.65 1.000E+000 1.166E+000 5.017E-009 1.736E+003 2.820E+000 3.994E-005 1.750E-004 1.064E-001 1.748E-004 5.695E-006 3.061E-001 5.890E-002 9.653E-005 1.192E-003 
UL11 13:27 327.6 35.39 1.000E+000 1.205E+000 7.045E-009 1.683E+003 2.792E+000 4.330E-005 1.768E-004 1.026E-001 1.766E-004 5.518E-006 3.047E-001 5.660E-002 9.732E-005 7.734E-004 
UL12 13:52 330.6 35.07 1.000E+000 1.192E+000 1.021E-008 1.616E+003 2.765E+000 4.769E-005 1.800E-004 9.850E-002 1.797E-004 5.365E-006 3.031E-001 5.420E-002 9.881E-005 8.549E-004 
