T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.213231019E+00 1.202730716E+00 1.050030300E-02 1.213222918E+00 1.202713984E+00 1.050893400E-02 8.101000000E-06 1.673200000E-05
295 1.209672025E+00 1.201867987E+00 7.804038000E-03 1.209665098E+00 1.201853126E+00 7.811972000E-03 6.927000000E-06 1.486100000E-05
300 1.202311352E+00 1.201157245E+00 1.154107000E-03 1.202305478E+00 1.201143840E+00 1.161638000E-03 5.874000000E-06 1.340500000E-05
305 1.186753263E+00 1.199511653E+00 -1.275839000E-02 1.186748539E+00 1.199499393E+00 -1.275085400E-02 4.724000000E-06 1.226000000E-05
310 1.155780332E+00 1.195273478E+00 -3.949314600E-02 1.155777325E+00 1.195261798E+00 -3.948447300E-02 3.007000000E-06 1.168000000E-05
315 1.099320843E+00 1.184067160E+00 -8.474631700E-02 1.099320853E+00 1.184055807E+00 -8.473495400E-02 -9.999999939E-09 1.135300000E-05
320 1.018761871E+00 1.157393134E+00 -1.386312630E-01 1.018755063E+00 1.157382459E+00 -1.386273960E-01 6.808000000E-06 1.067500000E-05
325 1.018916469E+00 1.101935325E+00 -8.301885600E-02 1.018909473E+00 1.101927147E+00 -8.301767400E-02 6.996000000E-06 8.178000000E-06
330 1.020849614E+00 1.016301918E+00 4.547696000E-03 1.020841555E+00 1.016292745E+00 4.548810000E-03 8.059000000E-06 9.173000000E-06
335 1.024927068E+00 1.016892685E+00 8.034383000E-03 1.024916682E+00 1.016883354E+00 8.033328000E-03 1.038600000E-05 9.331000000E-06
340 1.031689353E+00 1.019498129E+00 1.219122400E-02 1.031674727E+00 1.019487331E+00 1.218739600E-02 1.462600000E-05 1.079800000E-05
