T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.189348298E+00 1.192147033E+00 -2.798735000E-03 1.189127570E+00 1.191533174E+00 -2.405604000E-03 2.207280000E-04 6.138590000E-04
295 1.172950150E+00 1.053009877E+00 1.199402730E-01 1.172768527E+00 1.052068462E+00 1.207000650E-01 1.816230000E-04 9.414150000E-04
300 1.137417645E+00 1.191800459E+00 -5.438281400E-02 1.137316468E+00 1.191266342E+00 -5.394987400E-02 1.011770000E-04 5.341170000E-04
305 1.068326260E+00 1.022046698E+00 4.627956200E-02 1.068399024E+00 1.021757736E+00 4.664128800E-02 -7.276400000E-05 2.889620000E-04
310 1.013712176E+00 1.177333431E+00 -1.636212550E-01 1.013522401E+00 1.176866402E+00 -1.633440010E-01 1.897750000E-04 4.670290000E-04
315 1.014612825E+00 1.003117867E+00 1.149495800E-02 1.014403111E+00 1.003047716E+00 1.135539500E-02 2.097140000E-04 7.015100000E-05
320 1.017513043E+00 1.081705826E+00 -6.419278300E-02 1.017242903E+00 1.081665701E+00 -6.442279800E-02 2.701400000E-04 4.012500000E-05
325 1.023125069E+00 1.005856101E+00 1.726896800E-02 1.022729516E+00 1.005702587E+00 1.702692900E-02 3.955530000E-04 1.535140000E-04
330 1.032369673E+00 1.014069354E+00 1.830031900E-02 1.031741532E+00 1.013678713E+00 1.806281900E-02 6.281410000E-04 3.906410000E-04
335 1.046231577E+00 1.013736620E+00 3.249495700E-02 1.045194833E+00 1.013340497E+00 3.185433600E-02 1.036744000E-03 3.961230000E-04
340 1.065481016E+00 1.024063959E+00 4.141705700E-02 1.063764655E+00 1.023357414E+00 4.040724100E-02 1.716361000E-03 7.065450000E-04
